id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
16970,2000.0,The Little Vampire,95,5.8,Uli Edel,Angela Sommer-Bodenburg-Karey Kirkpatrick-Larry Wilson,Avrora Media-Comet Film Produktion GmbH-Cometstone Pictures-Cometstone Productions-Propaganda Films-Stonewood Communications,Adventure-Comedy-Family-Fantasy,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted."
16971,1997.0,Mr. Toad's Wild Ride,,,,,,,
16972,2000.0,Directors: David Cronenberg,,,,,,,
16973,2000.0,The Idiots,,,,,,,
16974,2000.0,Alvin Lee's Ten Years Later: Best of Rockpalast,,,,,,,
16975,1936.0,Dimples,79,6.8,William A. Seiter,Arthur Sheekman-Nat Perrin-Nunnally Johnson,Twentieth Century Fox,Family-Musical,"Dimples is a busker - a street entertainer, and lives in mid-19th century New York City's Bowery with her kindhearted but pickpocketing Grandfather, Prof. Eustace Appleby. Dimples is a talented child and is hired to perform at a party in the home of Mrs. Caroline Drew, an elderly widow living in Washington Square. Dimples delights the gathering and charms not only the elderly mistress of the house but her nephew Allen as well, a theatrical producer betrothed to a lovely society belle. Allen engages Dimples to perform the role of Little Eva in his production of ""Uncle Tom's Cabin"" while Mrs. Drew makes it possible for Dimples to remain in her genteel home and enjoy its benefits. Various complications ensue and Dimples bravely makes the decision to sacrifice her happiness to return to her slum dwelling Grandfather. Mrs. Drew traces Dimples's whereabouts and convinces Prof. Appleby that his lovely granddaughter deserves something better than a life of poverty and crime in the Bowery. The situation is resolved to everyone's satisfaction and the film ends with Dimples performing in New York City's first minstrel show."
16976,2005.0,Tom and Jerry: The Fast and the Furry,75,6.6,Bill Kopp-Joe Murray,Joseph Barbera-Bill Kopp-William Hanna,Turner Entertainment-Warner Bros. Animation,Animation-Action-Adventure-Comedy-Family-Sport,
16977,2003.0,The Human Stain,106,6.3,Robert Benton,Philip Roth-Nicholas Meyer,Miramax-Lakeshore Entertainment-Stone Village Pictures-Cinerenta Medienbeteiligungs KG-Cinepsilon,Drama-Romance-Thriller,"This is the story of Coleman Silk (Sir Anthony Hopkins), a classics professor with a terrible secret that is about to shatter his life in a small New England town. When his affair with young troubled janitor Faunia Farley (Nicole Kidman) is uncovered, the secret Silk had harbored for over fifty years from his wife, his children, and colleague, writer Nathan Zuckerman (Gary Sinise), fast explodes in a conflagration of devastating consequences. It is Zuckerman who stumbles upon Silk's secret and sets out to reconstruct the unknown biography of this eminent, upright man, esteemed as an educator for nearly all of his life, and to understand how this ingeniously contrived life became unravelled."
16978,1981.0,Sharky's Machine,122,6.3,Burt Reynolds,William Diehl-Gerald Di Pego,Deliverance Productions-Orion Pictures,Action-Crime-Drama-Thriller,"Tom Sharky is a narcotics cop in Atlanta who's demoted to vice after a botched bust. In the depths of this lowly division, while investigating a high-dollar prostitution ring, Sharky stumbles across a mob murder with government ties, and responds by assembling his downtrodden fellow investigators (Sharky's ""machine"") to find the leaders and bring them to justice before they kill off all his partners and witnesses, including Sharky himself."
16979,1968.0,Dracula Has Risen from the Grave,92,6.6,Freddie Francis,Anthony Hinds-Bram Stoker,Hammer Films,Drama-Fantasy-Horror-Romance,"When his castle is exorcised, Dracula plots his revenge against the Monsignor who performed the rites by attempting to make the holy man's young niece his bride."
16980,1957.0,Daughter of Dr. Jekyll,71,5.4,Edgar G. Ulmer,Jack Pollexfen,Film Venturers,Fantasy-Horror,
16981,1989.0,Stepfather II,93,5.7,Jeff Burr,Carolyn Lefcourt-Brian Garfield-Donald E. Westlake,Incorporated Television Company (ITC)-Part II Productions-Millimeter Films,Horror-Thriller,"The Stepfather escapes an insane asylum and winds up in another town, this time impersonating a marriage counselor. Now he seems to have found the perfect future wife, with a stepson who loves him. However, other people try to get in his way to marry her. They are interfering! One by one the Stepfather eliminates anyone who stands in his way to a perfect family."
16982,1983.0,The Black Stallion Returns,103,5.9,Robert Dalva,Walter Farley-Richard Kletter-Jerome Kass,Zoetrope Studios,Adventure-Family,The Black is stolen from Alec by his former Arabian owners. Alec sets off on an adventure to Arabia to reclaim his beloved horse. Based on the books by Walter Farley.
16983,1987.0,Paul Simon: Graceland: The African Concert,,,,,,,
16984,2004.0,Garfield: The Movie,80,5.0,Peter Hewitt,Jim Davis-Joel Cohen-Alec Sokolow,Twentieth Century Fox-Davis Entertainment-Twentieth Century Fox Animation,Animation-Comedy-Family-Fantasy,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition. One night Odie runs away and gets dog-napped after Garfield locks him outside. Garfield, in an out of character move, goes to search for and rescue Odie with the help of a variety of animal friends along the way."
16985,1982.0,The 2000 Year Old Man,,,,,,,
16986,1948.0,Oliver Twist,116,7.8,David Lean,Charles Dickens-David Lean-Stanley Haynes,Cineguild,Drama,"Based on the Charles Dickens novel, this movie is about an orphan boy who runs away from a workhouse and meets a pickpocket on the streets of London. Oliver is taken in by the pickpocket and he joins a household of young boys who are trained to steal for their master. This version of Oliver Twist is topped by Sir Alec Guinness' masterly performance of archthug Fagin."
16987,1974.0,Lancelot of the Lake,85,7.1,Robert Bresson,,Mara Films-Laser Productions-Office de Radiodiffusion-Télévision Française-Gerico Sound,Drama-Fantasy-Romance,"A million miles away from 'Camelot' or 'Excalibur', this film ruthlessly strips the Arthurian legend down to its barest essentials. Arthur's knights, far from being heroic, are conniving and greedy men who, just before the film starts, have failed miserably to find the Holy Grail. Aimlessly resentful at first, the developing relationship between Lancelot and Queen Guinevere focuses their rage, leading to inevitable tragedy..."
16988,2000.0,The Wolves of Kromer,,,,,,,
16989,1997.0,Conceiving Ada,85,4.8,Lynn Hershman-Leeson,Lynn Hershman-Leeson-Eileen Jones-Sadie Plant,Hotwire Productions-Outpost Studios,Drama-Fantasy-Sci-Fi,"Emmy Coer, a computer genius, devises a method of communicating with the past by tapping into undying information waves. She manages to reach the world of Ada Lovelace, founder of the idea of a computer language and proponent of the possibilities of the ""difference engine."" Ada's ideas were stifled and unfulfilled because of the reality of life as a woman in the nineteenth century. Emmy has a plan to defeat death and the past using her own DNA as a communicative agent to the past, bringing Ada to the present. But what are the possible ramifications?"
16990,2005.0,Rugrats: Tales from the Crib: Snow White,72,5.9,Michael Daedalus Kenny-Ron Noble-Andrei Svislotski,Jill Gorey-Barbara Herndon,Klasky-Csupo-Nickelodeon Productions-Nicktoons Productions,Animation-Adventure-Comedy-Family,
16991,1994.0,Police Academy 7: Mission to Moscow,83,3.4,Alan Metter,Neal Israel-Pat Proft-Randolph Davis,Warner Bros.,Comedy-Crime,"The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy (1984). They head off to Moscow, in order to find evidence against Konstantine Konali, who marketed a computer game that everyone in the world is playing. With a sequel to the game he wants to put backdoors in all computer systems on which it gets installed, thus providing access to the police and other government systems."
16992,1996.0,Emma,120,6.7,Douglas McGrath,Jane Austen-Douglas McGrath,Miramax-Matchmaker Films-Haft Entertainment,Comedy-Drama-Romance,"Emma Woodhouse is a congenial young lady who delights in meddling in other people's affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightly."
16993,2002.0,The Smashing Machine,93,7.8,John Hyams,,Solaris,Documentary-Sport,
16994,1973.0,Enter the Dragon: Special Edition,,,,,,,
16995,1964.0,Fail-Safe,112,8.0,Sidney Lumet,Walter Bernstein-Eugene Burdick-Harvey Wheeler,Columbia Pictures,Drama-Thriller,"A series of human and computer errors sends a squadron of American 'Vindicator' bombers to nuke Moscow. The President, in order to convince the Soviets that this is a mistake, orders the Strategic Air Command to help the Soviets stop them."
16996,1979.0,Jack Frost (Animated),,,,,,,
16997,1996.0,Kingpin,114,6.9,Bobby Farrelly-Peter Farrelly,Barry Fanaro-Mort Nathan,Rysher Entertainment-Motion Picture Corporation of America,Comedy-Sport,"Roy Munson was raised to be the best bowler in the world (trained early on by his father). But a fellow bowler, Ernie McCracken and a misunderstanding with some rough punks, leaves poor Roy with the loss of his bowling hand! Not to let this get him down, he gets a prosthetic hand and becomes a travelling sales man. But it's really all down hill for him from that night on until ... One day he meets Ishmael who is Amish and sneaks away from the farm to bowl (his fellow Amish would disown him if they knew)! Roy convinces Ishmael to let him be his trainer and he'll make him the best bowler the world has ever seen. Reluctantly Ishmael agrees to go on the road and shortly afterwards actually finds that life outside the farm is quite fun. Soon their paths cross that of Ernie McCracken who is still a top ranking bowler. While Roy's career and life have landed in the toilet bowl, Ernie is still drawing huge crowds and all the babes! They both square off for the ultimate bowling championship ... to see which one truly IS the champion."
16998,1982.0,The Incubus,93,5.3,John Hough,Ray Russell-George Franklin,John M. Eckert Productions Ltd.-Kings Road Productions Ltd.-Mark Films Ltd.,Horror-Thriller,"In a small town, Roy Seeley and his girlfriend Mandy Pullman are camping by the lake. Out of the blue, they are attacked and Roy is murdered while Mandy is violently raped. Dr. Sam Cordell is impressed with the violence and realizes that Mandy has had the uterus ruptured. Then the librarian Carolyn Davies is also violently raped and murdered. Lieutenant Drivas believes that the women have been raped by a gang while Sam and Sheriff Hank Walden believe that only one man did. The snoopy reporter Laura Kincaid is always interfering with the investigation and Sam has a love affair with her. Meanwhile the young Tim Galen, who dates Sam's daughter Jenny Cordell, discloses that he has premonitory visions of the deaths, but his grandmother Agatha Galen tries to convince him that he has nothing to do with the murders. But when Jenny learns about his dreams, she summons her father, Laura and they discover a supernatural secret about the Galen's family."
16999,1989.0,Charles Manson Superstar,100,6.6,Nikolas Schreck,Nikolas Schreck,Holywood Productions-Video Werewolf,Documentary-Biography-Crime,"For forty years, Charles Manson has survived most of his life in what he calls 'the hallways of the all ways,' the reform schools, jails and prisons that have been his home and tomb. His thought was born in the hole of solitary confinement, apart from time and beyond the grasp of society. In his cell, he created his own world and speaks his own language: he has concluded that there is only the mind. This DVD will relinquish to you the extreme story of the killer of all killers: Charles Manson. From convincing his followers to move into the desert to train for the apocalypse, to leading a murderous crew through a string of devilish murders, you will see and hear from Manson himself of how he created a preconceived terror based on his philosophy of life. Manson claims that the so-called 'straight' world outside of prison is but an inverted reflection of the underworld in which he has lived. To him, the reality that presidents and law-abiding citizens accept begins in the hermetic alternate universe of criminals, cons and outlaws. Much as simplistic historians have dismissed Hitler's 3rd Reich as the overcompensation of a failed artist, Manson's vision of a holy war has been generally categorized as nothing more than the jealous rage of a spurned musician."
17000,1957.0,Men in War,102,7.3,Anthony Mann,Philip Yordan-Ben Maddow-Praag Van Van,Security Pictures,Action-Drama-War,"In Korea, on 6 September 1950, Lieutenant Benson's platoon finds itself isolated in enemy-held territory after a retreat. Soon they are joined by Sergeant Montana, whose overriding concern is caring for his catatonic colonel. Benson and Montana can't stand each other, but together they must get the survivors to Hill 465, where they hope the division is waiting. It's a long, harrowing march, fraught with all the dangers the elusive enemy can summon. Who will survive?"
17001,1931.0,Little Caesar,79,7.3,Mervyn LeRoy,W.R. Burnett-Robert N. Lee-Francis Edward Faragoh,First National Pictures,Action-Crime-Drama-Romance,"Rico is a small-time hood who knocks off gas stations for whatever he can take. He heads east and signs up with Sam Vettori's mob. A New Year's Eve robbery at Little Arnie Lorch's casino results in the death of the new crime commissioner Alvin McClure. Rico's good friend Joe Massara, who works at the club as a professional dancer, works as the gang's lookout man and wants out of the gang. Rico is ambitious and eventually takes over Vettori's gang; he then moves up to the next echelon pushing out Diamond Pete Montana. When he orders Joe to dump his girlfriend Olga and re-join the gang, Olga decides there's only one way out for them."
17002,1997.0,Murder at 1600,107,6.1,Dwight H. Little,Wayne Beach-David Hodgin,Warner Bros.-Regency Enterprises-1600 Limited Partnership-Kopelson Entertainment,Action-Crime-Drama-Mystery-Thriller,"A 25 year old female White House staffer, Carla Town, is murdered in the White House. D.C. homicide detective Regis is assigned to investigate, only to find evidence suppressed by the Secret Service. After suspecting a cover-up, Regis convinces Secret Service Agent Nina Chance to assist in uncovering the truth. The President's son Kyle Neil is a prime suspect, as he was having sex with Carla within an hour of her murder. While the investigation ensues, the President, Jack Neil, is holding meetings with top military personnel regarding North Korea's holding 23 U.S. military personnel hostage. Regis confronts top Secret Service Agent Spikings at his home shortly after Spikings returns with evidence leading to the murder. The home is attacked and Spikings is killed, but Regis makes it out alive with Agent Chance's assistance, and with the evidence tape. White House adviser Jordan presents false evidence to the President that his son killed Carla and forces the President to say he will announce his resignation at 10 p.m. the following day. Regis and Chance break into the White House via underground tunnels, stop the President from resigning, and arrest Jordan for conspiracy to murder. Jordan pulls a gun, injures Agent Chance, and is killed by multiple Secret Service agents. A news briefing states there were false rumors of the President resigning, and also falsely state that Agent Spikings was killed in the gunfire exchange between Jordan and the Secret Service."
17003,1964.0,Treasures of the Twilight Zone,,,,,,,
17004,1978.0,Halloween,91,7.8,John Carpenter,John Carpenter-Debra Hill,Compass International Pictures-Falcon International Productions,Horror-Thriller,"The year is 1963, the night: Halloween. Police are called to 43 Lampkin Ln. only to discover that 15 year old Judith Myers has been stabbed to death, by her 6 year-old brother, Michael. After being institutionalized for 15 years, Myers breaks out on the night before Halloween. No one knows, nor wants to find out, what will happen on October 31st 1978 besides Myers' psychiatrist, Dr. Loomis. He knows Michael is coming back to Haddonfield, but by the time the town realizes it, it'll be too late for many people."
17005,1975.0,Bite the Bullet,132,6.8,Richard Brooks,Richard Brooks,Persky-Bright Productions-Vista-Columbia Pictures,Action-Adventure-Western,"At the beginning of the 20th century, a newspaper organizes an endurance horse race: 700 miles to run in a few days. 9 adventurers are competing, among them a woman, Miss Jones, a Mexican, an Englishman, a young cowboy, an old one and two friends, Sam Clayton and Luke Matthews. All those individualists will learn to respect each other."
17006,1983.0,Revenge of the Ninja,90,6.1,Sam Firstenberg,James R. Silke-Menahem Golan-James R. Silke,Cannon Films,Action-Crime-Drama-Thriller,"After his family is killed in Japan by ninjas, Cho and his son Kane come to America to start a new life. He opens a doll shop but is unwittingly importing heroin in the dolls. When he finds out that his friend has betrayed him, Cho must prepare for the ultimate battle he has ever been involved in."
17007,1987.0,Teenage Mutant Ninja Turtles (1980s),30,7.9,,Kevin Eastman-Peter Laird-David Wise,Murakami Wolf Swenson-Fred Wolf Films-Mirage Studios-Surge Licensing-Playmates Toys-I.D.D.H.,Animation-Action-Adventure-Comedy-Crime-Family-Mystery-Sci-Fi-Thriller,"This show tells the adventures of four turtles who were transformed into humanoids by a strange ooze and were trained as ninja by a human martial arts master, Hamato Yoshi, who was changed into a humanoid rat, Splinter, by the same substance. Together with the intrepid reporter, April O'Neil, they fight against the threats against the world, like Shredder and Krang."
17008,2004.0,Wimbledon,98,6.3,Richard Loncraine,Adam Brooks-Jennifer Flackett-Mark Levin,Universal Pictures-StudioCanal-Working Title Films-Inside Track Films-Firstep Productions,Comedy-Romance-Sport,"Peter Colt, an English tennis player in his thirties whose ranking slipped from 11th to 119th in the world, considers he never really had to fight for anything as his wealthy but all but close family easily put him through studies and allowed him to pursue his tennis ambitions, bravely exchanges jokes with his German sparring partner Dieter Prohl, in a similar position, but feels it's about time to admit he's getting too old to compete with fitter coming men (or boys) and intends, after a last Wimbledon, to take a job with the prestigious tennis club instead. Just then, by accident, he bumps into Lizzie Bradbury, the American rising star of female tennis, falls in love with her and finds her interest in him changes his entire perception, even gives him the strength to win again. But where will it lead them, especially when her overprotective father-manager Dennis Bradbury proves determined to nip their relationship in the bud, believing it detrimental to her career?"
17009,1986.0,Quicksilver,105,5.6,Thomas Michael Donnelly,Thomas Michael Donnelly,Columbia Pictures-Delphi V Productions-IndieProd Company Productions,Crime-Drama-Thriller,"Jack Casey used to be a hot-shot stock market whiz kid. After a disastrous professional decision, his life in the fast lane is over. He loses his nerve and joins a speed delivery firm which relies on bicycles to avoid traffic jams of San Francisco, is attracted to a fellow bicycler, Terri, and befriends Hector, a budding entrepreneur. Can Jack regain his nerve and his self-respect, and rebuild his life on a more sound basis?"
17010,2003.0,Monte Walsh,117,7.2,Simon Wincer,Michael Brandman-Robert B. Parker-David Zelag Goodman,TNT-Brandman Productions-TWS Productions II,Romance-Western,"Monte Walsh and Chet Rollins are long-time cowhands, working whatever ranch work comes their way, but ""nothing they can't do from a horse."" Their lives are divided between months on the range and the occasional trip into town. Monte has a long-term relationship with prostitute Martine Bernard, while Chet has fallen under the spell of the widow who owns the hardware store. Camaraderie and competition with the other cowboys fill their days, until one of the hands, Shorty Austin, loses his job and gets involved in rustling and killing. Then Monte and Chet find that their lives on the range are inexorably redirected."
17011,1954.0,Broken Lance,96,7.0,Edward Dmytryk,Richard Murphy-Philip Yordan,Twentieth Century Fox,Adventure-Western,"Cattle baron Matt Devereaux raids a copper smelter that is polluting his water, then divides his property among his sons. Son Joe takes responsibility for the raid and gets three years in prison. Matt dies from a stroke partly caused by his rebellious sons and when Joe gets out he plans revenge."
17012,1960.0,The Three Stooges: Stop,90,8.7,,Jerome S. Gottler-Hal Fryar-Larry Vincent,WTTV,Comedy,
17013,1997.0,Killing Mr. Griffin,89,5.7,Jack Bender,Lois Duncan-Michael Angeli-Kathleen Rowell,Hyperion Pictures-Bonnie Raskin Productions-NBC Studios,Thriller-Drama,"The high school students didn't mean to kill Mr. Griffin. They wanted to make him suffer. But when their mean English teacher turns up dead, they have to find out who killed them before the police arrests them all."
17014,1990.0,The First Power,98,5.7,Robert Resnikoff,Robert Resnikoff,Interscope Communications-Nelson Entertainment,Crime-Horror-Thriller,A killer is given the gas chamber after committing several demonic murders. His spirit is released and given power by the Devil. Now the cop that caught him before must find a way to do it again.
17015,2003.0,High Roller: The Stu Ungar Story,120,6.1,A.W. Vidmer,A.W. Vidmer,AWV Productions,Biography-Drama,
17016,2005.0,NFL: Pittsburgh Steelers: The Complete History,,,,,,,
17017,2002.0,Big Shot: Confessions of a Campus Bookie,88,6.1,Ernest R. Dickerson,Michael Ritchie-Jason Keller,20th Century Fox Television-Messick Films,Drama,"Moyher's good boy Benny Silman from Brooklyn becomes an economics student at Arizona State University for the sun and sexy girls- and the proximity of gambling paradise Las Vegas. Benny aces his studies, being a mathematical genius, but the one who earns money from him at sports is bookie Troy, who however recruits him as subcontractor, making a few thousand for himself. The next year Benny starts for himself, with a few dozen student vassals, and makes a hundredfold. A friend's big brother, Chicago stock-broker Joe Jr., doesn't hold Benny to a $6,000 loss but plants the idea of cheating by playing the 'spread' trough an accomplice jock, notably NBA-class college basketball player Stevin 'Hedake' Smith. Local drug lord Big Red imposes himself as second investor, but Benny manages to keep that secret for Joe's 'family'. Alas Benny also makes a single female conquest, Carolina horse rancher's daughter Callie, whose moralistic nagging not to 'waste his talent' makes working job, studies and dating simultaneously just too hard, so one day he dozes off too long to be where he should be to make it all work, in a business which rarely forgives losses. Then the FBI starts investigating suspicious statistics..."
17018,1982.0,Faerie Tale Theatre: Rumpelstiltskin,40,6.9,Emile Ardolino,Gerald Ayres-Jacob Grimm-Wilhelm Grimm,,Adventure-Comedy-Family-Fantasy-Romance,
17019,1999.0,The Lost World: Season 1,,,,,,,
17020,1996.0,Before and After,108,6.1,Barbet Schroeder,Rosellen Brown-Ted Tally,Caravan Pictures-Hollywood Pictures,Crime-Drama-Mystery,"When teenage son Jacob is being accused of murdering his girlfriend, the well-respected and close-knit Ryan family is in turmoil. Jacob flees, father Ben destroys possible evidence, the village community turns hostile and mother Carolyn is forced to temporarily close her doctor's practice. Then Jacob gets arrested and soon finds himself and his family entangled in a web of truth, trust and lies, all on his way to court."
17021,1993.0,Depeche Mode: Devotional,93,9.2,Anton Corbijn,,Mute Film-State,Documentary-Music,
17022,1932.0,Number 17,66,5.8,Alfred Hitchcock,Joseph Jefferson Farjeon-Joseph Jefferson Farjeon-Alma Reville,British International Pictures (BIP),Crime-Mystery-Thriller,"Detective Gilbert is searching for a necklace robbed by a gang of thieves. In the beginning, the gang is in a house in London, then they are running away from police. It will not be easy for the detective to recover the jewel."
17023,2001.0,Bandits,123,6.5,Barry Levinson,Harley Peyton,Metro-Goldwyn-Mayer (MGM)-Hyde Park Entertainment-Empire Pictures-Lotus Pictures-Baltimore Spring Creek Productions-Cheyenne Enterprises-Epsilon Motion Pictures,Comedy-Crime-Drama-Romance,"Two convicts, one charismatic (Willis) and the other a hypochondriac (Thornton), break out of prison and immediately start a bank robbing spree, kidnapping bank managers, spending the night with their families, then going with the managers in the morning to rob the banks. Using a dim-witted stunt man as their getaway driver and lookout, the three successfully pull off several jobs (even gaining the attention of a television show about American criminals), and become known as ""The Sleepover Bandits."" Things are going great until the bank managers begin to realize that the robbers are non-violent and therefore no threat to them or their employees, changing the game for the Bandits. To add to the complications, a bored & unhappy housewife (Blanchett) ends up in the hands of the criminals, and begins to have romantic feelings for both Willis and Thornton, causing a sticky love triangle."
17024,2004.0,Mujhse Shaadi Karogi,163,6.8,David Dhawan,Anees Bazmee-Rumi Jaffery,Nadiadwala Grandsons',Comedy-Drama-Musical-Romance,"Sunny rents a room in a City called Goa in India. His room-mate is Sameer, who likes to fool around with woman, then dump them. He eventually falls in love, then gets dumped. Sorrowful and repentant, Sameer also has had many misadventures, especially when he ended up slapping an elderly man. Now Sameer has fallen for his next door neighbor, Rani. Now Sameer has two problems to overcome in order to wed Rani. The first he has to eliminate his competitor, none other than Sunny himself, who is also in love with Rani, and will do anything to marry her; and the second is Rani's father, ironically the very man who Sameer had slapped earlier. Will Sunny end up getting married to Rani, leaving Sameer to repent for the rest of his life?"
17025,2003.0,Charlotte Sometimes,,,,,,,
17026,1999.0,My Favorite Martian: The Movie,,,Don DuPree,,Buena Vista Television,Talk-Show,"Roger Ebert reviews four new movies and one that was just Oscar-nominated for Best Foreign Language Film. He also discusses the nominations themselves. He begins by noting that Gene Siskel will be taking the rest of the season off to recuperate from surgery. His first review is for the romantic drama, Message in a Bottle (1999), which tops an unconvincing love story with a contrived and arbitrary ending: thumbs down. He also gives thumbs down to My Favorite Martian (1999), a kiddie film based on the 1960s sitcom that children may like, but adults won't. Next, he discusses the Oscar nominations, paying special note to the surprises, and says that despite Shakespeare in Love (1998) getting more nods than Saving Private Ryan (1998), the latter is still the front-runner for Best Picture. The following segment is about Oscar snubs, in which he lists the titles and names that surprisingly were shut out. Next, he gives thumbs up to Blast from the Past (1999), a charming comedy with Brendan Fraser. And finally, he gives another thumbs up to the movie of Julia Sweeney's funny, tear-jerking one-woman show, God Said, 'Ha!' (1998)."
17027,2000.0,Beautiful,112,5.5,Sally Field,Jon Bernstein,Destination Films-Flashpoint-Fogwood Films-Prosperity Pictures-Two Drivers Productions Company,Drama-Comedy,"Sometimes you have to give up the life of your dreams, to discover the dream of your life... On her journey to become the next Miss American Miss, a young woman is forced to reevaluate her life's goal and, in the process, discovers what's really important and what it truly means to be... Beautiful."
17028,1998.0,Dragon Ball Z: Vol. 17: Super Saiyan,,,,,,,
17029,2000.0,The Unknown Jimmy Durante,,,,,,,
17030,2004.0,The Nick & Jessica Variety Hour,60,3.0,Gary Halvorson,Mike Bender-H. Jon Benjamin-James Eagan,Tenth Planet Productions,Comedy-Music,"America's favorite young married couple, Nick Lachey & Jessica Simpson, multi-platinum artists known from their hit MTV series, ""Newlyweds,"" star in their first-ever television special, featuring a fun-filled variety hour of music and comedy. In a throwback to the days of Sonny & Cher and Laugh-In, the beloved Nick & Jessica breathe new life into the variety format, showcasing their singing and comedic talents in a series of sketches and musical performances with such guests as Jewel, Kenneth ""Babyface"" Edmonds, Kenny Rogers, baseball Hall of Fame star Johnny Bench, Mr. T, and The Muppets stars Kermit the Frog and Miss Piggy. The musical performances include a duet with Jessica and Jewel, who sings her classic song, ""Who Will Save Your Soul,"" and a duet with Nick and Babyface singing the Stevie Wonder classic, ""For Once in My Life."" Jessica also performed ""Islands in the Stream"" with the legendary Kenny Rogers. Comedy sketches include a hilarious skit with Mr. T, and Jessica and Nick dropping in on Kermit and Miss Piggy, who are taping their own variety show on the same stage. Also, Nick's hometown hero, Cincinnati Reds Hall of Famer Johnny Bench, drops in to teach Jessica how to hit like a pro. Jessica also performed her new hit single, ""Take My Breath Away,"" which she introduced as the first song the couple kissed to. The show premiered on Easter Sunday, April 11, 2004 and was ranked by Neilsen as the 17th highest rated show of the week."
17031,2002.0,Confessions of a Dangerous Mind,113,7.1,George Clooney,Chuck Barris-Charlie Kaufman,Miramax-Mad Chance-Section Eight-Mel's Cite du Cinema-JVS & Co.,Biography-Comedy-Crime-Drama-Romance-Thriller,"Television made him famous, but his biggest hits happened off screen. ""Confessions of a Dangerous Mind"" is the story of a legendary showman's double life - television producer by day, CIA assassin by night. At the height of his TV career, Chuck Barris was recruited by the CIA and trained to become a covert operative. Or so Barris said."
17032,2000.0,Just Do It,93,5.6,Dae-yeong Park,,,Comedy,"Four people from the same family leave home to seek consolation at the bar. Byong-hwan, while very drunk, goes outside to relieve himself on the side of the truck, and is consequently hit by the very same truck. His family is now hard pressed to come up with the necessary funds for medical treatment, with Jong-lim resorting to prayer; which they believe is responsible for the insurance company granting them $400. With the family now feeling inspired, they are encouraged to better their current situations with hard work. They then reform and start a new business, which makes them more crazy as they make more money."
17033,2004.0,3-Iron,88,8.0,Ki-duk Kim,Ki-duk Kim,Kim Ki-Duk Film-Cineclick Asia,Crime-Drama-Romance,"A young drifter enters strangers' houses - and lives - while owners are away. He spends a night or a day squatting in, repaying their unwitting hospitality by doing laundry or small repairs. His life changes when he runs into a beautiful woman in an affluent mansion who is ready to escape her unhappy, abusive marriage."
17034,2001.0,Pitch,,,,,,,
17035,2001.0,Drift,89,6.8,Michiel van Jaarsveld,Jacqueline Epskamp,Motel Films-The Film Kitchen-Vrijzinnig Protestantse Radio Omroep-Waterland Film & TV,Drama,"Sammy (Christel Oomen) is fifteen and lives with her twenty-year-old brother, Jacob (Dragan Bakema) in a desolate deprived area in the shadow of an industrial area. Dad is an alcoholic and is in an asylum and from her mother have long been nothing heard. Jacob treats Sammy as if she is his own daughter, but Sammy is growing faster than he does. This close brother/sister relationship is firmly put to a test, especially when Sammy begins to discover her sexual feelings."
17036,2001.0,South Park: Winter Wonderland,,,,,,,
17037,2002.0,The Cult: Live Cult: Music Without Fear,86,8.6,Daniel E. Catullo,,Coming Home Studios,Music,
17038,2000.0,Meditation and Mindfulness: Stress Reduction/ Mindful Parenting,,,,,,,
17039,2002.0,Bang Bang You're Dead,93,7.9,Guy Ferland,William Mastrosimone,Showtime Networks-Viacom Productions-Jersey Guys Productions-Legacy Filmworks-Every Guy Productions,Crime-Drama-Thriller,"For the most part it's a tale of an adolescent, Trevor, who gets picked on a lot at school. Not as much as he used to, because the year before he called in a phony bomb threat, complete with a working bomb (minus anything that would actually explode). Because of this, parents and teachers are afraid of him, and his fellow students generally avoid him, except for a group of outcasts called the ""Trogs"". As violence by the Jocks against the Trogs escalates, Trevor is the suspect for anything gone wrong, even though he didn't necessarily do anything. One teacher is willing to give Trevor the benefit of the doubt, and casts him in a highly controversial play about (what else?) school shootings. It all comes to a head as some other students create a plan to bring guns to school and kill everyone in the cafeteria."
17040,2001.0,Gang Tapes,91,6.1,Adam Ripp,Steven Wolfson-Adam Ripp,Lions Gate Films-Thomas Edison Invention,Crime-Drama,
17041,1999.0,Swing: Cal Pozo's Learn to Dance in Minutes,,,,,,,
