id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
2857,1965,The Spy Who Came In from the Cold,112,7.7,Martin Ritt,John le Carré-Paul Dehn-Guy Trosper,Salem Films Limited,Drama-Thriller,"Alec Leamas, a British spy, is sent to East Germany - supposedly to defect, but in fact to sow disinformation. As more plot turns appear, Leamas becomes more convinced that his own people see him as just a cog. His struggle back from dehumanization becomes the final focus of the story."
2858,2000,Bounce: Bonus Material,,,,,,,
2859,1970,Flip Wilson,60,7.3,,Herbert Baker-Stan Burns-Peter Gallay,Bob Henry Productions Inc.-Clerow Productions-National Broadcasting Company,Comedy-Music,"One of the many variety shows available in the 1970s (along with Sonny and Cher, Captain and Tennille, Donny and Marie, etc). Hosted by African American comic actor Flip Wilson, this show featured skits, music and frequent appearances by ""Geraldine Jones"" (really Flip Wilson in drag)."
2860,2000,Britannic,93,5.2,Brian Trenchard-Smith,Brett Thompson-Kim Owen Smith-Dennis A. Pratt,Britannic Productions Ltd.-Flashpoint (I),Action-Drama-History-Mystery-Romance-War,"The lazaret ship Britannic is used by England to transport weapons to Egypt. The German secret service wants to show that abuse of the red cross by overtaking the ship and steering it to a neutral port for inspection. The British secret service hear rumors of an operation and places its own agent, Vera Campell, a board, using the false identity of the nanny of the wife of the British Ambassador in Greece. The German plot to overtake the ship fails, so does a torpedo attack by a submarine. Will the ship be captured?"
2861,1996,Babylon 5: Season 4,,,,,,,
2862,1991,The Silence of the Lambs,118,8.6,Jonathan Demme,Thomas Harris-Ted Tally,Strong Heart/Demme Production-Orion Pictures,Crime-Drama-Thriller,"F.B.I. trainee Clarice Starling (Jodie Foster) works hard to advance her career, while trying to hide or put behind her West Virginia roots, of which if some knew, would automatically classify her as being backward or white trash. After graduation, she aspires to work in the agency's Behavioral Science Unit under the leadership of Jack Crawford (Scott Glenn). While she is still a trainee, Crawford asks her to question Dr. Hannibal Lecter (Sir Anthony Hopkins), a psychiatrist imprisoned, thus far, for eight years in maximum security isolation for being a serial killer who cannibalized his victims. Clarice is able to figure out the assignment is to pick Lecter's brains to help them solve another serial murder case, that of someone coined by the media as ""Buffalo Bill"" (Ted Levine), who has so far killed five victims, all located in the eastern U.S., all young women, who are slightly overweight (especially around the hips), all who were drowned in natural bodies of water, and all who were stripped of large swaths of skin. She also figures that Crawford chose her, as a woman, to be able to trigger some emotional response from Lecter. After speaking to Lecter for the first time, she realizes that everything with him will be a psychological game, with her often having to read between the very cryptic lines he provides. She has to decide how much she will play along, as his request in return for talking to him is to expose herself emotionally to him. The case takes a more dire turn when a sixth victim is discovered, this one from who they are able to retrieve a key piece of evidence, if Lecter is being forthright as to its meaning. A potential seventh victim is high profile Catherine Martin (Brooke Smith), the daughter of Senator Ruth Martin (Diane Baker), which places greater scrutiny on the case as they search for a hopefully still alive Catherine. Who may factor into what happens is Dr. Frederick Chilton (Anthony Heald), the warden at the prison, an opportunist who sees the higher profile with Catherine, meaning a higher profile for himself if he can insert himself successfully into the proceedings."
2863,2003,The Great Parks of Alaska,,,,,,,
2864,1990,Bobby's World: The Signature Episodes,,,,,,,
2865,1944,Going My Way / Holiday Inn,,,,,,,
2866,1999,Message in a Bottle,126,6.2,Luis Mandoki,Nicholas Sparks-Gerald Di Pego,Bel Air Entertainment-DiNovi Pictures-Tig Productions,Drama-Romance,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness."
2867,1998,St. Ives,90,6.6,Harry Hook,Allan Cubitt-Robert Louis Stevenson,CPB Films-Icon Entertainment International-Little Bird-Tatfilm,Drama-Romance,"In 1813, Capitaine Jacques St. Ives, a Hussar in the Napoleonic wars, is captured and sent to a Scottish prison camp. He's a swashbuckler, so the prison's commander, Major Farquar Bolingbroke Chevening, asks for lessons in communicating with women. Both men have their eyes on the lovely Flora, who resides with her aunt, the iconoclastic and well-traveled Miss Susan Emily Gilcrist. By chance, living close to the camp is Jacques's grandfather and brother, whom Jacques believes died years before. Jacques decides to escape, find his relatives, and win the hand of Flora; Major Chevening and an unforeseen enemy stand in his way. Can Miss Gilcrist contrive to make everything work out?"
2868,1987,Maid to Order,93,5.5,Amy Holden Jones,Amy Holden Jones-Perry Howze-Randy Howze,Vista Organization,Fantasy-Comedy,"Spoiled Jessie Montgomery, whose wild behavior and spending excesses cause her well-meaning but exasperated millionaire father Charles to wish he never had her, is visited by fairy godmother Stella. In an effort to save Jessie, Stella casts a spell which causes Charles to no longer have a daughter. Jessie, now penniless and without a friend, must take a maid's job to earn a living, and hopefully to learn her lesson..."
2869,2001,A Glimpse of Hell,85,6.1,Mikael Salomon,Charles C. Thompson II-David Freed,20th Century Fox Television-Fox Television Studios-Glimpse of Hell Productions,Drama,"USNavy Ensign (Lieutenant junior grade) Dan Meyer feared a non-flying officer's career prospects -like his- aren't brilliant but tries to excel at his assignment, in charge of gun turret 1 on the battle ship USS Iowa, which sees action in every major war. When the crew tell him the budget never goes to necessary repairs and improvements on the 50 years old ship, he takes his Navy-retired father Donald's advice to file a detailed report above the well-connected captain Fred Moosally's head. When master chief Skelley, the ship's liaison with HQ, asks Meyer to execute artillery experiments which can impress the brass he eagerly accepts against objections from the crewmen, especially Petty Officer Dale Mortensen; the first test successfully sets a record. Alas the second, in turret 2, goes terribly wrong: an explosion destroys the turret and kills 47 sailors, which seals the fate of 16 inch-guns till further notice. Meyer protests in vain when evidence is willfully destroyed 'to spare the families', and fears admiral Langlett, in sole charge of the Navy's official investigation, is covering the captain, who now clearly considers Meyer a traitor snitch. When Gunner's Mate Clayton 'Clay' Hartwig's sister Kathy Kubicina contests his $100,000 Navy life insurance going to Kendall 'Ken' Truitt, who was generally believed Clayton's homosexual lover and hated by some as a petty loan-shark, the official, FBI-aided NIS investigation is conducted on the unproved assumption they were lovers gone sour and the explosion a passionate murder/suicide by Hartwig, implicating innocent Gunner's Mate Tim Sykes, all impossible to accept for Meyer as no detonator was found, yet the admiral's story for the public and the technical facts remain unproven. Shortly after, a Lebanon mission requires test firing to recalibrate the ship's guns and Congress starts its own investigation..."
2870,2000,Captain Pantoja and the Special Services,,,,,,,
2871,2003,Carrot Top: Rocks Las Vegas,71,4.0,Steve Hanft,,,Comedy,"Carrot Top, the red-headed wunderkind with a trunk full of giggles, invades Vegas and this one you won't want to miss. Filmed live at the MGM Grand, Carrot Top Rocks Las Vegas is a rock & roll hyper-reality comedy explosion with strobe laser lights, sound effects, pyrotechnics, and a fog machine."
2872,1998,Jeff Foxworthy: Totally Committed,56,7.4,Keith Truesdell,Jeff Foxworthy-Ritch Shydner,Production Partners,Documentary-Comedy,
2873,1972,Joe Kidd,88,6.5,John Sturges,Elmore Leonard,The Malpaso Company,Western,"Joe Kidd is a former bounty hunter and all-around tough-guy in the American Southwest. When a band of Mexicans find their U. S. land claims denied and all relevant records destroyed in a courthouse fire, they turn to force of arms. Luis Chama is their charismatic leader, spouting revolutionary rhetoric and demanding land reform. A wealthy landowner with interests in the disputed area, Frank Harlan, decides to settle things his own way. He hires a band of killers and wants Joe Kidd to help them track Chama. Initially, Kidd wants to avoid any involvement, until Chama makes the mistake of stealing Kidd's horses and terrorizing his friends."
2874,2003,Elf,97,6.9,Jon Favreau,David Berenbaum,New Line Cinema-Guy Walks into a Bar Productions-Gold/Miller Productions-Mosaic Media Group-Shawn Danielle Productions Ltd.,Comedy-Family-Fantasy-Romance,"Buddy was a baby in an orphanage who stowed away in Santa's sack and ended up at the North Pole. Later, as an adult human who happened to be raised by elves, Santa allows him to go to New York City to find his birth father, Walter Hobbs. Hobbs, on Santa's naughty list for being a heartless jerk, had no idea that Buddy was even born. Buddy, meanwhile, experiences the delights of New York City (and human culture) as only an elf can. When Walter's relationship with Buddy interferes with his job, he is forced to reevaluate his priorities."
2875,1966,The Saint,,,,,,,
2876,1997,Addicted to Love,100,6.1,Griffin Dunne,Robert Gordon,Warner Bros.-Outlaw Productions-Miramax,Comedy-Romance,"Good-natured astronomer Sam is devastated when the love of his life, Linda, leaves him for a suave Frenchman named Anton. He therefore does what every other normal dumpee would do; go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, intent on winning her back and waiting until she decides to leave her current lover. What Sam does not count on is being joined several weeks later by ultra hip tomboy Maggie, a photographer and motor-cyclist who is determined to get revenge on Anton, her ex-fiance. Hostile at first, the two of them eventually join forces in an attempt to separate the couple, and ruin Anton's life. However, complications ensue when Sam and Maggie start falling for each other."
2877,2001,Love Undercover,60,6.8,,Shane Salerno-Stephen Adly Guirgis-Naren Shankar,20th Century Fox Television-Chasing Time Pictures-Jersey Television-NBCP-Regency Television,Drama-Action,"As a federal team, the group responds to emergencies all over the country: taking down elite bank robbers, drug kingpins, domestic terrorists, spies, jewel thieves, and corrupt cops. The unit is headed by authoritative Frank Donovan with undercover agents Jake Shaw and Alex Cross who runs all of the high-tech surveillance operations."
2878,2002,Now and Then,,,,,,,
2879,2004,Boz Scaggs: Greatest Hits Live,115,8.8,Lawrence Jordan,,Coming Home Studios,Music,
2880,1975,The Wind and the Lion,119,7.0,John Milius,John Milius,Metro-Goldwyn-Mayer (MGM)-Herb Jaffe,Action-Adventure-Drama,At the beginning of the 20th century an American woman is abducted in Morocco by Berbers. The attempts to free her range from diplomatic pressure to military intervention.
2881,2002,Zig Zag: Special Edition,,,Art Spigel,,7ATE9 Entertainment,Talk-Show,
2882,1988,The Accidental Tourist,121,6.8,Lawrence Kasdan,Anne Tyler-Frank Galati-Lawrence Kasdan,Warner Bros.,Drama-Romance,"After the death of his son, Macon Leary, a travel writer, seems to be sleep walking through life. Macon's wife, seems to be having trouble too, and thinks it would be best if the two would just split up. After the break up, Macon meets a strange outgoing woman, who seems to bring him back down to earth. After starting a relationship with the outgoing woman, Macon's wife seems to think that their marriage is still worth a try. Macon is then forced to deal many decisions"
2883,1991,Another You,98,5.4,Maurice Phillips,Ziggy Steinberg,TriStar Pictures,Comedy-Crime,"George has been in a mental hospital for three years and is finally ready to go out into the real world again. Eddie Dash, a dedicated con man, is supposed to keep him out of trouble, but when people begin to recognize George as the missing millionaire Abe, Eddie wants to take advantage of the situation."
2884,1999,The Five Senses,106,6.8,Jeremy Podeswa,Jeremy Podeswa,Alliance Atlantis Communications-Canadian Broadcasting Corporation-Canadian Film or Video Production Tax Credit-Canadian Television-Five Senses Productions-The Harold Greenberg Fund-The Movie Network-Téléfilm Canada,Comedy-Drama-Music,"Interconnected stories examine situations involving the five senses. Touch is represented by a massage therapist who is treating a woman, while her daughter accidentally loses the woman's pre-school daughter in the park. The older daughter meets a voyeur (vision), a professional house-cleaner has an acute sense of smell, a cake maker has lost her sense of taste, and an older man is losing his hearing."
2885,2001,The Girl,,,,,,,
2886,1987,Grateful Dead: View from the Vault 4,,,,,,,
2887,1972,Koshish,125,8.6,Gulzar,Gulzar-Mohini N. Sippy,,Drama,"Romantic drama spaning nearly 20 years involving a deaf-mute couple, Haricharian and Aarti. Deaf and dumb bicycle messenger Haricharian meets equally deaf Aarti, and persuades her to go to sign language school to communicate with her mother and brother. The courtship leads to marriage and ultimately a child born to them. Years later, after the death of Aarti from a brief illness, Haricharian's teenage son tries to deal with the after effects as well as his history of being raised by two deaf parents when he begins courting another young girl who also happens to be deaf."
2888,2000,Sex & Mrs. X,100,5.9,Arthur Allan Seidelman,Elisa Bell-Amanda Vaill,Brayton-Carlucci Productions-Hearst Entertainment Productions,Drama-Comedy,"""Sex and Mrs. X"" is an exotic drama that explores how one woman regains her sense of self through a sexual reawakening. Joanna is a woman secure in the knowledge of who she is: a perfect wife, a successful magazine journalist and a woman who's just celebrated her 10th wedding anniversary with her husband, Dale. But when Dale suddenly leaves her for another woman, Joanna's world collapses. Her self-esteem shattered, Joanna questions her attractiveness as a woman and her value as a human being. How did this happen to her? Follow Joanna as she escapes to Paris and learns the many secrets of seduction under the tutelage of Madame Simone. Slowly, empowered by her newfound knowledge and self-confidence, Joanna comes to understand her true self-worth."
2889,1997,Fast,,,,,,,
2890,1959,Sleeping Beauty: Special Edition,,,,,,,
2891,2000,Metroland,,,,,,,
2892,2003,Power Rangers: Ninja Storm,,7.6,,Shôtarô Ishinomori,Natsume,Action-Fantasy-Sci-Fi,
2893,1927,The Little Rascals,,,,,,,
2894,1992,Freddie Mercury Tribute Concert,175,8.8,David Mallet,,Fugitive Productions-Hollywood Music Video-Quinn Martin Productions,Documentary-Music,"A live concert in tribute to Freddie Mercury, former lead singer of Queen. Mercury died of AIDS and so some of the proceeds of this concert went to AIDS research. Features performers such as Metallica, Def Leppard, Elton John, Axl Rose, Extreme, George Michael, and many others. Performers alternate between doing their own hits, covering Queen songs, or jamming with the surviving members of Queen."
2895,2005,Dragon Ball Z: Bio-Broly,,,,,,,
2896,1980,The Last Metro,131,7.4,François Truffaut,François Truffaut-Suzanne Schiffman-François Truffaut,Les Films du Carrosse-Sédif Productions-TF1 Films Production-Société Française de Production-TF1,Drama-Romance-War,"Paris, 1942. Lucas Steiner is a Jew and was compelled to leave the country. His wife Marion, an actress, directs the theater for him. She tries to keep the theater alive with a new play, and hires Bernard Granger for the leading role. But Lucas is actually hiding in the basement... A film about art and life."
2897,1990,Gremlins 2: The New Batch,106,6.4,Joe Dante,Chris Columbus-Charles S. Haas,Warner Bros.-Amblin Entertainment-DreamWorks,Comedy-Fantasy-Horror,"An army of malevolent little monsters take over a high-tech corporate skyscraper when a cute and intelligent exotic pet is exposed to water. The ""Mogwai's"" owner joins forces with the Trump-like head of the corporation to regain control."
2898,1958,Marjorie Morningstar,128,6.3,Irving Rapper,Everett Freeman-Herman Wouk,Beachwold Productions,Drama-Romance,"While working as a counselor at a summer camp, college-student Marjorie Morgenstern falls for 32-year-old Noel Airman, a would-be dramatist working at a nearby summer theater. Like Marjorie, he is an upper-middle-class New York Jew (born 'Ehrman'), but has fallen away from his roots, and Marjorie's parents object among other things to his lack of a suitable profession, such as medicine or law. Noel himself warns Marjorie repeatedly that she's much too naive and conventional for him, but they nonetheless fall in love. As they pursue an on-again-off-again relationship, Marjorie completes her studies at Hunter College, and works to establish an acting career, while Noel first leaves the theater for a job with an advertising agency, but later completes a musical he'd started writing before he and Marjorie had first met. Meanwhile, their relationship deepens (though, consistent with '50s Hollywood mores, the more full-fledged sexuality in their relationship is never explicitly communicated). They plan to marry, but after the musical's critical failure on Broadway, Noel runs away. Marjorie finally tracks him down at the summer theater where they first met--and, realizing that this is probably where he belongs, finally gives up on the relationship. Helping her to move on with her life is Wally, once Noel's assistant, now a very successful Broadway playwright, and all along, Marjorie's unrequited lover. The movie ends with a clear implication Wally and Marjorie will finally be a couple."
2899,2004,Riding Giants,105,7.9,Stacy Peralta,Stacy Peralta-Sam George,Agi Orsi Productions-Forever Films-Quicksilver Entertainment-Quiksilver-Setsuna LLC-StudioCanal,Documentary-History-Sport,"A semiserious, often rollicking, multigenerational insider's look at the origins of surfing, the colorful and subversive birth of surf culture, and the mythology and lure of the big wave. This passionate and fluid film is without question the first authentic history of surfing from its humble Hawaiian beginnings to the big business it became to the still-rebellious universe it inhabits today. Riding Giants is a study in individuality and freedom, the pursuit and techniques of pure kinetic pleasure, and the risk taking and attitudes that characterize its leading figures. For some viewers, this is perhaps more than they ever wanted to know. But Peralta's detailed knowledge of the surfing lifestyle, its icons and locations, its boom and exploitation by the media, and the fascination it has held for young men for more than five decades is unparalleled and fuels this expedition for the expert and initiate alike. Closely chronicling the sometimes-life-and-death drama that big-wave riding entails, Riding Giants is an often-mesmerizing visual thrill ride. But the most appealing aspect of this often revelatory documentary is the realization that the man versus nature dialectic never ends; the search for the ultimate wave and the spiritual pinnacle can only be pursued but never reached."
2900,1970,Two Mules for Sister Sara,116,7.0,Don Siegel,Budd Boetticher-Albert Maltz,The Malpaso Company-Sanen Productions,Adventure-Romance-War-Western,"Set in Mexico, a nun called Sara is rescued from three cowboys by Hogan, who is on his way to do some reconnaissance, for a future mission to capture a French fort. The French are chasing Sara, but not for the reasons she tells Hogan, so he decides to help her in return for information about the fort defences. Inevitably the two become good friends but Sara has a secret.."
2901,2004,Sarah Brightman: Live from Las Vegas,110,8.2,Bruce Gowers-David Mallet,,Hot Wax Recording-PJM Productions-Serpent Films Productions,Music,
2902,1998,Sarah McLachlan: Video Collection 1989-1998,65,7.8,,,,Music,
2903,1952,Scaramouche,115,7.5,George Sidney,Ronald Millar-George Froeschel-Rafael Sabatini,Metro-Goldwyn-Mayer (MGM),Action-Adventure-Comedy-Drama-Romance,"Andre-Louis Moreau is a nobleman's bastard in the days of the French revolution. Noel, the Marquis de Mayne, a nobleman in love with the Queen, is ordered to seek the hand of a young ingenue, Aline, in marriage. Andre also meets Aline, and forms an interest in her. But when the marquis kills his best friend Andre declares himself the Marquis's enemy and vows to avenge his friend. He hides out, a wanted man, as an actor in a commedia troupe, and spends his days learning how to handle a sword. When de Maynes becomes a spadassinicide, challenging opposing National Assembly members to duels they have no hope of winning, Andre becomes a politician to protect the third estate (and hopefully ventilate de Maynes)."
2904,1990,Danielle Steel's Kaleidoscope,96,6.0,Jud Taylor,Danielle Steel-Karol Ann Hoeffner,The Cramer Company-NBC Productions,Drama-Romance,
2905,1998,Croupier,94,7.1,Mike Hodges,Paul Mayersberg,Arte-Channel Four Films-La Sept-Arte-Little Bird-Tatfilm-Westdeutscher Rundfunk,Crime-Drama,"Jack Manfred is an aspiring writer going nowhere fast. To make ends meet, and against his better judgement, he takes a job as a croupier. He finds himself drawn into the casino world and the job gradually takes over his life; his relationship with girlfriend Marion begins to deteriorate. One gambler in particular catches his attention: Jani, whom he starts to see outside of working hours - a serious violation of casino rules. Jani is down on her luck; under pressure from her creditors she approaches Jack, asking him to be the inside man for a planned heist at the casino. Jack carefully considers the odds; it all looks so simple, but even a professional like Jack can't predict the cards he will be dealt."
2906,2000,Jackie Chan Presents Gen-Y Cops,120,5.0,Benny Chan,Kiu-Ying Chan-Felix Chong-Bey Logan,Media Asia Films-Regent Entertainment,Action-Sci-Fi,"After a lethal American attack robot, RS1, is unleashed onto the mean streets of Hong Kong, Asia's funkiest crime-fighting team, the Gen-Y Cops, find themselves on the wrong side of the law. Their latest member, Edison, is accused of stealing RS1, and forced to go on the run. Gen-Y cops Match and Alien must find him before maverick FBI agent Ian Curtis does. Another member of the FBI unit, Jane (Maggie Q), becomes convinced of Edison's innocence. They discover that the real villain of the piece is Edison's old friend, Kurt, the warped genius who created RS1, and now follows his own deadly agenda..."
2907,1961,Gidget Goes Hawaiian / Gidget Goes to Rome,,,,,,,
2908,1994,Richie Rich,95,5.3,Donald Petrie,Neil Tolkin-Tom S. Parker-Jim Jennewein,Warner Bros.-Silver Pictures-Davis Entertainment,Comedy-Family,"The richest kid in the world, Richie Rich, has everything he wants, except companionship. While representing his father at a factory opening, he sees some kids playing baseball across the street. Richie wants to join in, but they don't want him around. When a plot to kill the Rich family is devised by Rich Industries' top executive, Laurence Van Dough, Richie must take over control of the company while searching for his lost parents with the help of some new friends."
2909,1994,Treasure Hunt,111,6.3,Jeffrey Lau,Vincent Kok-Jeffrey Lau,Eastern Renaissance Pictures-Golden Princess Film Production Limited,Action-Fantasy-Romance,
2910,1962,If a Man Answers,102,7.0,Henry Levin,Richard Morris-Winifred Wolfe,Ross Hunter Productions-Universal International Pictures,Comedy-Romance,"Rich socialite, Sandra Dee meets and marries photographer Bobby Darin and attempts to ""train"" him to be the perfect husband. Look for a very young Stephanie Powers as the devious friend ."
2911,1997,The Alarmist,92,5.2,Evan Dunsky,Keith Reddin-Evan Dunsky,"Bandeira Entertainment-Dan Stone, Flynn-Simchowitz-Key Entertainment",Comedy,"Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss Heinrich than he previously suspected."
2912,2003,Spider-Man: The New Animated Series: Season 1,,,,,,,
2913,2004,Finding Neverland,106,7.7,Marc Forster,Allan Knee-David Magee,Miramax-FilmColony-Keylight Productions,Biography-Drama-Family,"1903 London. Renowned playwright J.M. Barrie (James)'s latest effort has garnered less than positive reviews, something he knew would be the case even before the play's mounting. This failure places pressure on James to write another play quickly as impresario Charles Frohman needs another to replace the failure to keep his theater viable. Out for a walk with his dog in part to let his creative juices flow, James stumbles upon the Llewelyn Davies family: recently widowed Sylvia Llewelyn Davies (the daughter of now deceased author George L. Du Maurier) and her four adolescent sons. James and the family members become friends, largely based on he and the boys being able to foster in each other the imagination of children, James just being the biggest among them in this regard. Sylvia also welcomes James into their lives, he who becomes an important and integral part of it. Among the six of them, the only one who does not want to partake is Sylvia's third, Peter Llewelyn Davies, who is still grieving the reality of their lives, where his father was there one day planning an outing for the family, and gone the next. Two other people who don't appreciate James in the Llewelyn Davies' lives are: his wife, Mary Barrie, who always feels the need to be the responsible one in their relationship and who feels threatened by his friendship with an unmarried woman; and Emma du Maurier, Sylvia's overbearing mother, who sees him as an obstacle to Sylvia moving on with her life with another potential husband, and an impediment to maintaining discipline within the boys. James still hopes to bring Peter out of his self-imposed shell, but in the process comes up with an idea for another play based on an amalgam of himself and Peter, that play which eventually becomes what Charles sees as a largely unmountable and thus doomed production called ""Peter Pan"". This process of helping Peter could take a step backward when it looks like Sylvia may imminently befall a similar fate to that of her late husband."
2914,2000,Kasoor,,,,,,,
2915,1989,Till We Meet Again,240,6.9,Charles Jarrott,Judith Krantz-Andrew Peter Marin,Steve Krantz Productions-Yorkshire Television,Drama-Romance-War,Made for TV movie revolving around the lives of three young women as they deal with the incidents around them. Along the way they find romance and become swept up in family intrigue. Events from 1913- 1956 are included in this adaptation of Judith Krantz's bestseller.
2916,1994,The Last Seduction,110,7.1,John Dahl,Steve Barancik,Incorporated Television Company,Crime-Drama-Romance-Thriller,"Bridget Gregory has a lot going for her: she's beautiful, she's intelligent, she's married to a doctor. But all of this isn't enough, as her husband Clay finds out. After she persuaded him to sell medicinal cocaine to some drugdealers, she takes off with the money, almost a million dollars, and goes undercover in a mid-American smalltown. Because Clay has to pay off a loan shark who'll otherwise damage him severely, he keeps sending detectives after her, trying to retrieve the money. When Bridget meets Mike Swale, a naive local who is blinded by her beauty and directness, she devises an elaborate, almost diabolical scheme to get rid of Clay once and for all."
2917,2002,The Ocean's 11 Story,,,,,,,
2918,2003,Momentum,88,4.8,James Seale,Deverin Karol,Cinetel Films-Media Entertainment GmbH,Action-Drama-Sci-Fi-Thriller,"When a trio of men with telekinetic power led by Adrian Geiger robs an armored car, the skeptical FBI agents Jordan Ripps and her partner Frank McIntyre do not believe in the testimony of the witnesses about the powerful skills of the gang. Meanwhile, the former FBI agent Raymond Addison is chasing Geiger, who was a survival of his special force of powerful men, and blackmails the physics professor Zachary Shefford, using him to find the location where Geiger, his daughter Tristen Geiger and their community of telekinetic people are placed. The reunion of Geiger and Addison will lead them to a tragic consequence."
2919,2004,The Other Side of the Street,97,6.9,Marcos Bernstein,Marcos Bernstein-Melanie Dimantas,Neanderthal MB Cinema-Passaro Films,Thriller-Drama,"Regina, a lonely 65 year old who works on the neighborhood watch for the police in Copacabana, believes to have witnessed a murder in the building across the street, and ends up getting involved with the suspect in a potentially dangerous chain of events that will force her to take stock of her life."
2920,1987,Baby Boom,110,6.2,Charles Shyer,Nancy Meyers-Charles Shyer,United Artists-Meyers/Shyer,Comedy-Drama-Romance,"J.C. Wiatt is a successful New York business woman known around town as the ""tiger lady."" She gets news of an inheritance from a relative from another country and off the bat she suspects it's money. Well it's not money, it's a baby girl. At first she doesn't accept until the lady that gives the baby to her has to catch her flight. J.C. is now stuck with an annoying baby girl. Her boyfriend doesn't like the idea of a baby living with them and he leaves her. J.C. has enough of it and takes her to meet a family ready to adopt her. She leaves but hears the baby cry while walking away and has to go back. The baby is too attached to her now and won't let her go. Later, her baby gets into mischief which causes her to get fired. Now, she sets her eyes on an old two story cottage in Vermont to get out of the New York life. When she arrives, the house needs more help than originally thought. She gets bored one snowy day and decides to make apple sauce. Her baby loves it and she decides to sell it. Pretty soon everyone wants some of the baby apple sauce. J.C. hits it big and falls in love with a local veterinarian. Was this fate or destiny?"
2921,1980,The Big Red One: Special Edition,,,,,,,
2922,1989,Heathers,,,,,,,
2923,1992,Boris and Natasha,88,4.6,Charles Martin Smith,Jay Ward-Charles Fradin-Brad Hall,Management Company Entertainment Group-Sterling Entertainment Company,Action-Comedy,"Boris Badenov and Natasha Fatale are still spies for the mean little country of Pottsylvania, where, sandwiched between the nations Wrestlemania and Yoursovania, the Cold War is still frigid. Their Fearless Leader hatches a plan to capture a time-reverse micro-chip, using the two spies as high-profile patsies. They clumsily defect to America and try to unravel F.L.'s master plan. But can these dim-witted fools survive a secret assassin, exploding potatoes and the temptations of capitalism? And what of their old foes, ""Moosk unt Squoirrel""?"
2924,2001,Point Men,100,4.4,John Glen,Steven Hartov-Ripley Highsmith,Conquistador Entertainment-The Carousel Picture Company,Action-Drama,
2925,2002,Virginia's Run,103,6.4,Peter Markle,Valarie Trapp-Peter Markle,Blueline Productions-Alliance Atlantis Communications-Holedigger Films-Knightscove Entertainment-Virginia's Run Productions Inc.-Wardenclyffe Entertainment,Drama-Family,"Canadian lobster fisher Ford Lofton's wife Deborah dies from a fall riding neighbor Blake Raines's horse Twister. Ford's eldest daughter Caroline cares nothing for horses but dates Blake's hot-tempered son and jockey Darrow. Younger sister Virginia is obsessed with horses, especially Twister's foal Stormy. Seeing how Stormy's sale affects Virginia, Foird first arranges for her to become the new owners's stable-hand, later buys it himself. Caroline breaks up with Darrow, Virginia becomes his bitter race competitor."
2926,1975,Innocents with Dirty Hands,125,7.1,Claude Chabrol,Richard Neely-Claude Chabrol,Jupiter Generale Cinematografica-Les Films de la Boétie-Terra-Filmkunst,Crime-Thriller,"Saint Tropez, 1975. Julie Wormser and her lover, writer and neighbour Jeff Marle, plan the assassination of her wealthy husband Louis, an impotent who drinks a lot. She hits him, and leaves the rest of the task to Jeff. Julie finds herself alone the following day, and becomes therefore prime suspect. Where is Louis' body? Where is Jeff? Is there any secret beyond a door?"
2927,1998,Everybody Loves Raymond: Season 3,,,,,,,
2928,2000,Dragon Ball Z: Captain Ginyu Saga,,,,,,,
2929,2003,Visitors,100,5.2,Richard Franklin,Everett De Roche,Bayside Pictures,Drama-Horror-Mystery-Thriller,"After six months at sea on an unassisted solo circumnavigation, Georgia Perry's 44-foot sloop is becalmed for several days. Cabin fever sets in, and the border between fact and fantasy begins to distort. But if these are just tricks of the mind, how do these encounters leave Georgia with physical manifestations?"
2930,1938,Little Miss Broadway,72,6.6,Irving Cummings,Harry Tugend-Jack Yellen,Twentieth Century Fox,Drama-Musical,
2931,2000,Cutaway,104,5.3,Guy Manos,Tony Griffin-Greg Manos-Guy Manos,Cutting Edge Entertainment-Golden ParaShoot Entertainment-Liaison Entertainment,Action,"The successful undercover agent Victor Cooper is assigned for his ninth mission: to find how the loadings of drug is being brought to Miami. He suspects that the drug is coming through the air and joins a team of sky diving, under the leadership of Red Line, a fanatic and considered the athlete number one in this sport in the world. Due to his profile of winner, Vic gets involved with the group and he ""disconnects"" from his position of infiltrated agent, ""connecting"" with the team."
2932,1993,1942: A Love Story,,,,,,,
2933,2000,Directors: Spike Lee,60,7.1,Robert J. Emery,Robert J. Emery,Fox Lorber-Media Entertainment-Wellspring Productions,Documentary-Biography,
2934,2004,Leslie Sansone: Walk Away the Pounds: Walk & Kick,,,,,,,
2935,1965,The Knack...and How to Get It,85,6.7,Richard Lester,Charles Wood-Ann Jellicoe,Woodfall Film Productions,Comedy,"Cool, sophisticated Tolen (Ray Brooks) has a monopoly on womanizing - with a long like of conquests to prove it - while the naïve, awkward Colin (Michael Crawford) desperately wants a piece of it. But when Colin falls for an innocent country girl (Rita Tushingham), it's not long before the self-assured Tolen moves in for the kill. Is all fair in love and war, or can Colin get the the knack and beat Tolen at his own game?"
