id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
1298,2000,Hellraiser V: Inferno,99,5.6,Scott Derrickson,Clive Barker-Paul Harris Boardman-Scott Derrickson,Dimension Films-Miramax-Neo Art & Logic,Crime-Horror-Mystery-Thriller,
1299,1972,Scooby-Doo Meets Batman,83,7.7,,Larz Bourne-Jameson Brewer-Tom Dagenais,Hanna-Barbera Productions,Animation-Comedy-Family-Mystery,
1300,1973,Return of the Dragon,,,,,,,
1301,2000,Chasing Sleep,104,6.4,Michael Walker,Michael Walker,Canal+-Forensic Films-Glaski Productions-TVA International,Horror-Mystery-Thriller,Via Tubitv on the Roku; Jeff Daniels (Traitor) plays a man left devastated by the sudden disappearance of his wife begins to suffer from insomnia which leaves him confused and with a loose grip on reality. From the year 2000 1 hour and 44 minutes rated R
1302,1983,The Indomitable Teddy Roosevelt,93,7.9,Harrison Engle,Theodore Strauss,Gannett/Anacapa-Signal Hill Entertainment,Documentary-Drama,"Theodore Roosevelt was one of the most extraordinary Americans who lived, a larger-than-life legend whose story has to be seen to be believed. Ingeniously weaving extremely rare archive footage with meticulous recreations and the stirring music of John Philip Sousa, this film is both a moving portrait of the 26th president and a dynamic panorama of the great events of the early years of the 20th century. Among many subjects included in this cinematic mosaic are foreign policy, women's rights, Spanish-American War, aviation, conservation, the Progressive Party, and World War I. Music from the suites, operettas and marches of John Philip Sousa."
1303,2001,Horse Crazy,84,6.4,Eric Hendershot,Eric Hendershot,Pure Entertainment,Family,
1304,2003,Moon Child,120,6.6,Takahisa Zeze,Gackt-Takahisa Zeze-Kishû Izuchi,Culture Publishers-Mainichi Shinbunsha-Shochiku-Tokyo Broadcasting System-Twins Japan-WOWOW,Action-Drama-Sci-Fi,"In the year 2014, Japan has collapsed economically and thus its people emigrated in large numbers and settled in other parts of the world. In a corner in Asia, there is a little street called Mallepa, a big melting pot where Asians such as Hongkongers, Taiwanese and Japanese live together. It was a place where people fought for order, food and freedom. It was there where Shou (Gackt), raised as an orphan and Kei (Hyde), who could live forever, met and became the best of friends. However, they were unable to escape from the fight for power involving gangs of different ethnicity on the street of Malepa..."
1305,2003,Thirteen,100,6.8,Catherine Hardwicke,Catherine Hardwicke-Nikki Reed,Fox Searchlight Pictures-Michael London Productions-Working Title Films-Antidote Films-Sound for Film,Drama,"At the edge of adolescence, Tracy is a smart straight-A student--if not a little naive (it seems...she smokes and she cuts to alleviate the emotional pain she suffers from having a broken home and hating her mom's boyfriend, Brady.) When she befriends Evie, the most popular and beautiful girl in school, Evie leads Tracy down a path of sex, drugs and petty crime (like stealing money from purses and from stores). As Tracy transforms herself and her identity, her world becomes a boiling, emotional cauldron fueled by new tensions between her and her mother--as well as, teachers and old friends."
1306,2005,Baby Einstein: Baby Monet: Discovering the Seasons,,,,,,,
1307,2003,S.W.A.T.,117,6.0,Clark Johnson,Robert Hamner-Ron Mita-Jim McClain,Columbia Pictures-Original Film-Camelot Pictures-Chris Lee Productions-Illusion Entertainment,Action-Adventure-Crime-Thriller,"Based off of a one time T.V. show, two Los Angeles S.W.A.T. officers Jim Street and Brian Gamble were sent in to foil an extremely violent bank robbery. Although they thwarted the robbery, they shot a hostage in the process. Street was suspended from S.W.A.T. while Gamble was fired altogether. After 6 months, a veteran S.W.A.T. officer, Daniel Harrelson or ""Hondo"", is told to assemble a S.W.A.T. team for his division. He chooses other S.W.A.T. officers as well as 3 rookies. However, after they pass the S.W.A.T. training, they receive a message that a French crime boss, known as Alex Montell is trying to escape from prison. This will not be easy to prevent, especially after Montell promises $100 Million to his rescuers."
1308,1959,No Name on the Bullet,77,7.3,Jack Arnold,Gene L. Coon-Howard Amacker,Universal International Pictures,Western,"Cool, cultured John Gant rides into Lordsburg. Gant is a professional killer, and although no one knows who he is there to kill, they are all worried. Everyone has enemies, and maybe Gant is in town for them. While they wait for him to make his move, paranoia starts taking over..."
1309,1982,Jammin' with the Blues Greats,70,6.6,,,,Documentary,
1310,2002,Revelation,99,4.8,Avi Nesher,Inez Wallace-Curt Siodmak-Ardel Wray,RKO Pictures-Silver Pictures,Horror,"Dr. Alice Dodgson gets her medical license revoked after the death of a patient. She's facing the possibility of not getting any job when she accepts to be the nurse for one young man who suffers of cephalitis called Wesley Claybourne. Aside from the sickness he's suffering Wesley believes he has been ""touched"" by some voodoo cult. While she stays in Jamaica, Dr. Dodgson will feel uncomfortable as she discovers that voodoo is not only a ""state of mind"" and could be a real threat to her life and Wesley's. She'll have to discover why she and her patient are targets of the voodoo curse."
1311,2005,Platinum Comedy Series: Earthquake: About Got Damm Time!,,,,,,,
1312,1990,The Prisoner,,,,,,,
1313,2004,The Wiggles: Wiggle Time,,,,,,,
1314,1990,Presumed Innocent,127,6.9,Alan J. Pakula,Scott Turow-Frank Pierson-Alan J. Pakula,Warner Bros.-Mirage Enterprises,Mystery-Thriller,"Rozat Sabich - Rusty to most that know him, even in formal circumstances - is the Chief Deputy Prosecuting Attorney for Kindle County, Illinois. His wife, Barbara Sabich, has been struggling with focus on completing her Ph.D. dissertation in Mathemetics - a thus far ten year process - she who nonetheless is applying for a college teaching position. They are generally in a loving, supportive marriage, Barbara who seems to have gotten over Rusty's infidelity with his colleague Carolyn Polhemus, an Assistant Prosecuting Attorney. Carolyn is ambitious, she who, in part, used Rusty to try and climb up the ladder. Barbara will still throw the issue of Carolyn in his face whenever there are problems between the two. Rusty and Carolyn's affair is unknown to others in their personal and professional circles. Rusty is handed the most personal case of his career when his boss and mentor, Chief Prosecuting Attorney Raymond Horgan, assigns him the case to discover who killed Carolyn, her dead body found in her apartment in what looks initially to be a violent rape, with Carolyn eventually strangled and no sign of forced entry, leading to the belief her killer was whoever her lover or possibly someone she prosecuted. Raymond, who is in a difficult reelection campaign, wants a quick resolution to the investigation, as ""finding the killer"" will greatly increase his chances of getting reelected. Rusty tries to dissuade Raymond from giving him the case because of the affair of which Raymond is unaware, with Rusty eventually having no choice but to accept barring disclosure of the affair. As Rusty proceeds with the investigation, he takes steps to hide the affair largely to protect Barbara and their adolescent son, Nat Sabich. Those measures come back to bite him when they and other evidence collected by the police lead to him being charged for Carolyn's murder. Rusty hires Sandy Stern, one of his toughest adversaries in a number of previous cases. During the court proceedings, many involved do whatever they can protect their own interest regardless of the truth. Beyond Rusty being convicted or acquitted, a question thus becomes if the truth matters or if the murderer will ever be discovered."
1315,2001,Guns and Talks,120,7.0,Jin Jang,Jin Jang,Cinema Service-Film It Suda,Action-Drama-Comedy,
1316,2003,Voices of a Distant Star,,,,,,,
1317,1961,King of Kings,168,7.1,Nicholas Ray,Philip Yordan-Ray Bradbury,Samuel Bronston Productions,Biography-Drama-History,"The story of the life of Jesus Christ from his birth in Bethlehem to his crucifixion and subsequent resurrection. Filmed on a relatively grand scale, the film includes all of the major events referred to in the New Testament; his baptism by John the Baptist; the miracles - cripples walking, blind men seeing; the fishes and the loaves; and so on. The film actually begins with the Roman invasion by Pompey in 65 B.C., the appointment of King Herod the Great by the Romans and finally the crowning of Herod Antipas after he murders his father. The revolt led by Barrabas is also included and John the Baptist's beheading as Salome's price for dancing for Herod."
1318,1985,Baby: Secret of the Lost Legend,95,5.0,Bill Norton,Clifford Green-Ellen Green-David Lee Miller,Silver Screen Partners II-Touchstone Pictures,Family-Adventure-Sci-Fi,"The paleontologist Susan Matthews-Loomis moves with her husband, the unemployed journalist George Loomis, to the Ivory Coast to work with her former professor, Doctor Eric Kiviat, and his assistant Nigel Jenkins in an archaeological site. When George is invited to work in a newspaper in the United States, Susan discovers a bone that she believes is from a dinosaur; but Eric tells that she is wrong. However he knows that Susan has made an important discovery and wants the credits. George packs their stuff to travel but Susan wants to check her discovery and leaves a note to him telling that she will investigate further in the forest. George hires an airplane to follow her and he succeeds to find his wife. Soon they find befriend the native Cephu and his tribe. When they find a family of brontosaurus in the middle of the forest, they feed the animals and become close to their baby. Meanwhile, Eric hires mercenaries to help him to capture the brontosaurus and the militia kills the male and catch the female. Susan and George help the Baby to survive, but soon Eric finds that there is a baby and wants to catch the little animal for him. Will Baby survive?"
1319,1986,Nomads,91,5.5,John McTiernan,John McTiernan,Cinema VII-Producers Sales Organization,Horror-Mystery-Thriller,"A French anthropologist gets murdered in Los Angeles after discovering the existence of ancient demonic spirits, first described in old Inuit legends, that can take human form and prank, possess or even kill people. Before he dies, he reveals this secret to a young female doctor who quickly realizes that his wife is now in danger as well."
1320,1965,Baby the Rain Must Fall,100,6.4,Robert Mulligan,Horton Foote-Horton Foote,Park Place Production-Solar Productions,Drama,"With her infant daughter Margaret Rose in tow, Georgette Thomas pulls up stakes from Tyler, Texas to head to Columbus, Texas to be reunited with her husband, Henry Thomas, who has just been released from prison on parole. Columbus is Henry's hometown. Margaret Rose has never met her father. Henry is not yet ready for this reunion as he is an irresponsible soul, who has problems looking after himself, let alone a wife and infant daughter. People in Columbus are doing whatever they can to help Henry, people such as Slim, the Deputy Sheriff who has known Henry since they were kids, and the Tillmans, who have given him a place to live as well as a job to do chores around their house. However, Henry is reluctant to give up songwriting and performing with his rockabilly band, the honky-tonks where he plays the environments which exacerbated his previous life problems. Henry has the unrealistic belief that he will become the next Elvis Presley. Beyond these issues, the biggest obstacle in the Thomases becoming a happy, united family may be Miss Kate Dawson, the judgmental woman who raised Henry. Miss Kate, who still acts as his unofficial voice of reason and who believes the only right path for Henry is to go back to school, believes that Henry has never made a good decision on his own."
1321,2005,Midori Days,,,,,,,
1322,2001,Yosemite: The World's Most Spectacular Valley,110,,Gary Adams,Janet Arvia-Blair Brnicky-Marty Callaghan,,Documentary,
1323,1997,Afterglow,119,6.1,Alan Rudolph,Alan Rudolph,Elysian Dreams-Moonstone Entertainment-Sandcastle 5 Productions,Comedy-Drama-Romance,"Two families are unhappy with their respective relationships: first of ambitious businessman Jeffrey Byron and sexually frustrated Marianne and second of repair contractor Lucky Mann and former B-movie actress Phyllis. When Lucky arrives to Byron's apartment to make some minor repair and Marianne becomes obsessed with him, the everyday balance breaks."
1324,1994,The Professional,110,8.6,Luc Besson,Luc Besson,Gaumont-Les Films du Dauphin-Isobel Griffiths Limited,Action-Crime-Drama-Thriller,"After her father, mother, older sister and little brother are killed by her father's employers, the 12-year-old daughter of an abject drug dealer is forced to take refuge in the apartment of a professional hitman who at her request teaches her the methods of his job so she can take her revenge on the corrupt DEA agent who ruined her life by killing her beloved brother."
1325,2000,Por La Libre,96,7.0,Juan Carlos de Llaca,Antonio Armonia,Altavista Films,Comedy,"Rocco (Osvaldo Benavides) and Rodrigo (Rodrigo Cachero) are cousins, but they're not at all alike. Rocco is the loose one, Rodrigo's uptight. But when their grandfather Rodrigo Carnicero (Xavier Masse) dies, the two are forced to hit the road in an old car provided by the late Rodrigo and take the old man's ashes to the sea. The cousins clash, bond and finally reach their destination. There, they have an eye-opening series of experiences as they try to fulfill their grandfather's last wishes."
1326,2000,Madonna: Music,5,7.8,Jonas Åkerlund,Jonas Åkerlund,HSI Productions-Maverick Films-Maverick Records-Warner Brothers Records,Short-Music,"The video starts with Madonna along with her friends boarding a limousine driven by Ali G. As the music starts G is directed to take them to a club, and later to a strip-club, where he is denied entrance. An animated section follows where Madonna, as a super-heroine character with superpowers, flies above rooftops, swims underwater, and DJs at a club with a dozen arms like a Hindu deity. Madonna's animated character also attacks various neon signs with the names of many of her successful songs. The video ends with Madonna and her friends traveling in the limousine with many of the strippers and G engaging in a rendezvous with them."
1327,1937,You Only Live Once,86,7.4,Fritz Lang,Gene Towne-C. Graham Baker,Walter Wanger Productions,Crime-Drama-Film-Noir,"Joan is the secretary to the public defender in a large city. She is in love with a career criminal named Eddie, and she believes that he is a basically good person who just had some tough breaks. She uses her influence to get him released early, and he tries to go straight after marrying her, but things don't work out, and they both go on the lam."
1328,2004,Stellaluna,5,,Andrea Ricca,Antonalle D'Andria-Andrea Ricca-Andrea Ricca,Dream Up Movie Production,Short-Comedy-Drama-Musical,
1329,1998,He Got Game,136,6.9,Spike Lee,Spike Lee,Touchstone Pictures-40 Acres & A Mule Filmworks,Drama-Sport,"Tells the story of Jesus Shuttlesworth, the most sought after high school basketball prospect in the nation. Jesus and his dream to make it to the big ranks in professional basketball are overshadowed by his father, Jake, who is spending his life in prison for killing Jesus' mother."
1330,2004,Extreme Engineering: Subways in America,,,,,,,
1331,1993,Happily Ever After,,,,,,,
1332,1954,Sherlock Holmes,30,7.8,,Harold Jack Bloom-Arthur Conan Doyle-Charles Early,Guild Films,Crime-Drama-Mystery,"Based on the characters created by Arthur Conan Doyle: Dr. John Watson returns from Afghanistan, and decides to share lodgings in Baker Street with Sherlock Holmes, an acquaintance of one of Watson's own friends. Not long afterward, Holmes brings Watson with him when he solves a murder case that has confused Inspector Lestrade. Watson soon becomes Holmes's friend, assistant, and chronicler, as the private detective takes on one baffling case after another."
1333,1980,Mother's Day,91,5.4,Charles Kaufman,Charles Kaufman-Warren Leight,Duty Productions-Saga Films-Troma Entertainment,Horror,"When you go into the woods today, you're in for a big surprise. When you go into the woods today you're not going to believe your eyes. But it ain't no ""teddy bear picnic"". Three girls discover that two men are willing to do anything to impress Mother and what impresses Mother is watching her son commit acts of rape and murder. Now these women are prisoners and lowered to pawns in the game of checkers between two dim wits and their Maniac Mommy and the question becomes, can any of them escape, alive?"
1334,1999,Freeway 2: Confessions of a Trickbaby,97,5.5,Matthew Bright,Matthew Bright,Alliance Cinema-The Kushner-Locke Company,Comedy-Crime-Drama-Thriller,"In this modern update of the Hansel and Gretel fairy tale (actually more like Gretel and Gretel), 15-year old Crystal is a bulimic delinquent who makes her living by beating and robbing potential ""tricks"". While awaiting a 25-year jail term, Crystal hooks up with a psychotic young lesbian named Cyclona, doing time for slaughtering her entire family. After escaping, they head for Mexico, where Cyclona's saviour Sister Gomez lives in a confectionery full of children. Along the way, they leave a trail of crack rocks, binging and purging, and dead people."
1335,2002,Paul McCartney: Back in the U.S.,180,7.7,Mark Haefeli,,MPL Communications-Mark Haefeli Productions,Documentary-Music,
1336,1994,Wolf,125,6.2,Mike Nichols,Jim Harrison-Wesley Strick,Columbia Pictures,Drama-Horror-Romance-Thriller,"Worn down and out of luck, aging publisher Will Randall is at the end of his rope when a younger co-worker snatches both his job and wife out from under his nose. But after being bitten by a wolf, Will suddenly finds himself energized, more competitive than ever, and possessed with amazingly heightened senses. Meanwhile, the beautiful daughter of his shrewd boss begins to fall for him - without realizing that the man she's begun to love is gradually turning into the creature by which he was bitten."
1337,2004,Voltage Fighter Gowcaizer,,,,,,,
1338,1964,The Patsy,101,6.3,Jerry Lewis,Jerry Lewis-Bill Richmond,Paramount Pictures-Patti Enterprises,Comedy,"When a star comedian dies, his comedy team, decides to train a nobody to fill the shoes of the Star in a big TV show (a Patsy). But the man they choose, bellboy Stanley Belt, cant do anything right. The big TV show is getting closer, and Stanley gets worse all the time."
1339,1982,Fat Albert's Easter Special,23,5.8,,Bill Danch-Dan DiStefano,Filmation Associates,Animation-Family-Short,
1340,1993,Strapped,104,6.6,Forest Whitaker,Dena Kleiman,Home Box Office-Osiris Films,Action-Drama,"Ex-con attempting to go straight runs accross serious problems. His girlfriend gets arrested for dealing crack to an undercover police officer. In a desperate attempt to get the charges dropped against his woman, he strikes deal with weapons cop(Michael Biehn) to turn in local gun dealers. How ever, the D.A. is not satisfied with the results, resulting in some serious game playing and double crossing."
1341,2004,Bob Hope: The Ultimate Collection,,,,,,,
1342,2003,Bog Creatures,85,2.5,J. Christian Ingvordsen,Matthew M. Howe-J. Christian Ingvordsen-Jeff Kollig,Sultan Films,Horror,
1343,1999,Strange Planet,96,5.8,Emma-Kate Croghan,Stavros Kazantzidis-Stavros Kazantzidis-Emma-Kate Croghan,Australian Film Finance Corporation (AFFC)-Strange Planet-Premium Movie Partnership-Showtime Australia-New South Wales Film & Television Office,Comedy-Romance,"This romantic comedy takes place over the course of one year - opening on New Year's Eve of one year and closing exactly one year later. The film focuses on three women living together in a house in Sydney and three male best friends. The men and women at the film's start have not yet met, but it is obvious that all will get together by film's end. The three women are all ending nowhere relationships with married men, older men, or just life's losers. One of the men is just a shy law graduate, one is a sexual conqueror who has just learned one of his conquests is pregnant, and the last is facing a breakup of his marriage. Through various events, each of the two trios end up together at the turn of the year."
1344,2003,Apollo 11: Men on the Moon,,,,,Spacecraft Films,,
1345,1996,Tierra,125,7.4,Julio Medem,Julio Medem,Canal+ España-Lolafilms-Sociedad General de Televisión-Sogepaq,Drama-Romance,"Angel, an exterminator recently released from a mental hospital, comes to rid a small Spanish town of tiny grubs in the soil. The local wine-making industry has found these pests responsible for giving their product an ""earthy"" taste that has divided local opinion. While in town, Angel becomes involved with two beautiful and very different women, and impacts their lives on a grand scale. Can either of these women accept the fact that Angel travels with a ""ghost"" of himself, or that he routinely speaks with the deseased townspeople?"
1346,1967,The Gnome-Mobile,84,6.6,Robert Stevenson,Ellis Kadison-Upton Sinclair,Walt Disney Productions,Adventure-Family-Fantasy,"An eccentric millionaire and his grandchildren are embroiled in the plights of some forest gnomes who are searching for the rest of their tribe. While helping them, the millionaire is suspected of being crazy because he's seeing gnomes! He's committed, and the niece and nephew and the gnomes have to find him and free him."
1347,2000,Angel Sanctuary,30,6.7,Kiyoko Sayama,Kiyoko Sayama-Kaori Yuki-Mayori Sekijima,Bandai Visual Company-Buyu-Hal Film Maker-Hal Film Maker-Hoshiyama Kikaku-Lantis-Lee Production-Satelight-T2 Studio-Takahashi Production-Task Company Limited,Animation-Short-Drama-Fantasy-Romance,
1348,2000,The Last Stop,94,5.1,Mark Malone,Bart Sumner,New City Productions,Thriller,
1349,2003,Baby Human,,,,,,,
1350,2000,Midsomer Murders: Blue Herrings,99,7.4,Peter Smith,Hugh Whitemore-Caroline Graham,Bentley Productions,Crime-Drama-Mystery,"While taking a week off to move into their new home, Barnaby takes time to visit his aunt, Alice Bly, who is staying at a local convalescent home for a few weeks. She tells him that a resident died there the previous evening and at least one other resident believes it was murder. When the home's administrator tells Barnaby that residents' personal effects are going missing, he gets Troy to look into the goings on at the manor. When a second resident is found dead soon after, Barnaby begins to suspect that something is amiss."
1351,2002,Yes: Symphonic Live,194,8.3,Aubrey Powell,,Eagle Eye Media,Documentary-Music,"Innovative rock band Yes have had a career spanning five decades. In 2001 they toured with a full orchestra to support their symphonic album Magnification. Tracks include Close To The Edge, Don't Go, Mood For A Day, Starship Trooper, Magnification, Owner Of A Lonely Heart and Roundabout."
1352,2003,Homeless to Harvard,104,7.3,Peter Levin,Ronni Kern,Barnet Bain Films-Metafilmics-Patriarch Pictures Inc.,Biography-Drama,
1353,1958,Mon Oncle,116,7.8,Jacques Tati,Jacques Lagrange-Jean L'Hôte-Jacques Tati,Specta Films-Gray-Film-Alter Films-Film del Centauro-Cady Films-Gaumont Distribution,Comedy,"Monsieur Hulot's brother-in-law is the manager of a factory where plastics are manufactured. His nephew grows up in a house where everything is fully automated and the boy is raised in a similar fashion. To take away the influence of the uncle on his son, his brother-in-law gets Hulot a job in his factory."
1354,1968,Targets,90,7.4,Peter Bogdanovich,Peter Bogdanovich-Polly Platt-Peter Bogdanovich,Saticoy Productions,Crime-Drama-Thriller,"Byron Orlok is an old horror-movie star who feels that he is an anachronism. Compared to real-life violence, his films are tame. Meanwhile, Bobby Thompson goes on a killing spree..."
1355,2004,Family Business: Season 2,,,,,,,
1356,1980,Too Close for Comfort: Season 1,,,,,,,
1357,2003,Stargate SG-1: Season 7,,,,,,,
1358,2002,Empires: Martin Luther,115,7.0,Cassian Harrison,Cassian Harrison-Lance Kneeshaw,DeVillier Donegan Enterprizes-Lion Television-Public Broadcasting Service,Biography-Drama-History,"Martin Luther is born into a world dominated by the Catholic Church. For the keenly spiritual Luther, the Church's promise of salvation is irresistible. Caught in a thunderstorm and terrified by the possibility of imminent death, he vows to become a monk. But after entering the monastery, Luther becomes increasingly doubtful that the Church can actually offer him salvation. His views crystallize further when he travels to Rome and finds the capital of Catholicism swamped in corruption. Wracked by despair, Luther finds release in the pages of the Bible, discovering that it is not the Church, but his own individual faith that will guarantee his salvation. With this revelation, he turns on the Church. He attacks its practice of selling Indulgences in his famous 95 Theses, putting himself on an irreversible path to conflict with the most powerful institution of the day. The Catholic Church uses all of its might to try to silence Luther, including accusations of heresy and excommunication. Protected by his local ruler, Frederick the Wise, Luther continues to write radical critiques of the Church. In the process, he develops a new system of faith that places the freedom of the individual believer above the rituals of the Church. Aided by the newly invented printing press, his ideas spread rapidly. He is called before the German imperial parliament in the city of Worms and told he must recant. Risking torture and execution, Luther refuses, proclaiming his inalienable right to believe what he wishes. His stand becomes a legend that inspires revolution across Europe, overturning the thousand-year old hegemony of the Church. But as the reformation expands into a movement for social freedom, Luther finds himself overwhelmed by the pace of change, and is left vainly protesting that his followers should be concerning themselves with God."
1359,1975,Funny Lady,136,6.5,Herbert Ross,Jay Presson Allen-Arnold Schulman-Arnold Schulman,Columbia Pictures-Rastar Pictures-Vista,Biography-Comedy-Drama-Musical-Romance,"The continuing story of Fanny Brice following that depicted in Funny Girl (1968) is presented. An established star on Broadway as a headliner for the Ziegfeld Follies, Fanny and the rest of the world are hitting difficult times entering into the 1930s. Her marriage to Nicky Arnstein, who she still loves is ending in divorce, and even Florenz Ziegfeld Jr. is having trouble coming up with money to continue to produce the Follies. Along comes brash nightclub owner, song lyricist and wannabe impresario Billy Rose, who says he can raise the money and has the material to produce his own revue, which he wants to star Fanny. Fanny is both attracted to and repelled by Billy because of his chutzpah, his stubbornness and knowing that underneath his outer veneer is the soul of a true hustler... much like she was when she was first starting out and much like she still is now. Through their professional trials and tribulations, they slowly start to fall for each other. But Fanny admits that Nicky is still never far from her mind..."
1360,2003,Emmanuelle in Rio,85,3.3,Kevin Alber,Kevin Alber,,Drama-Romance,"Beautiful fashion photographer Emmanuelle (Ludmilla Ferraz) arrives on the beaches of Brazil for a shoot where she'll be working with some of Rio's top supermodels. While on the job, Emmanuelle catches the eye of a music video director, and before long, the two embark on a steamy romance."
1361,2002,Play'd: A Hip-Hop Story,87,6.1,Oz Scott,Cory Tynan,,Drama,"Jaxx is an aspiring rapper/singer who is signed to a west coast record label run by Domino Breed, a tyrant who rules almost every aspect of his artist's career - and life. Similar to the real events leading to the death of 2Pac Shakur and Notorious B.I.G., a east coast/west coast battle goes on leading to death and deceit."
1362,2003,NHL Stanley Cup 2003,,,,,,,
1363,1993,Leprechaun,92,4.7,Mark Jones,Mark Jones,Trimark Pictures,Comedy-Fantasy-Horror,"When Dan O'Grady returns to the U.S. after stealing some Irish leprechaun's pot of gold, he thinks he can settle down and enjoy his newfound wealth. He thought wrong. The leprechaun followed him and O'Grady barely gets away with his life, having locked the little monster in his basement. Ten years later, J.D. and his spoiled daughter Tory move in. By accident, the leprechaun is released and almost immediately the annoying creature starts to look for his gold, not displaying any respect for human life."
1364,2003,Normal,110,7.1,Jane Anderson,Jane Anderson-Jane Anderson,HBO Films-Avenue Pictures,Drama,"In the countryside of the United States of America, Irma Applewood and her husband Roy Applewood have been happily married for twenty-five years and they are model citizens in their community. Roy brings Irma to meet Reverend Dale Muncie, who is their pastor and friend, to tell that he is a woman trapped in a man's body and he will have a sex-change operation. Now Roy has to face the deception of his wife and the intolerance of his colleagues, members of his church and his son Wayne. But Irma loves him and after the impact of the news, she understands and supports him with their teenage daughter Patty Ann (Hayden Panettiere) and Roy's boss Frank ('Clancy Brown') that is their friend."
1365,1998,Kurt & Courtney,95,6.1,Nick Broomfield,,Strength Ltd.,Documentary-Crime-Music,"After rocker Kurt Cobain's death, ruled a suicide, a film crew arrives in Seattle to make a documentary. Director Nick Broomfield talks to lots of people: Cobain's aunt who provides home movies and recordings, the estranged father of Cobain's widow Courtney Love, an L.A. private investigator who worked for Love, a nanny for Kurt and Courtney's child, friends and lovers of both, and others. Although Love won't talk to him and his inquiries lose him financial backing, he comes to believe the coroner's verdict. Portraits emerge: a shy, slight Kurt, weary of touring, embarrassed by fame, hooked on heroin; an out-going Courtney, dramatic, controlling, moving from groupie to star."
1366,2001,Tempted,95,5.5,Bill Bennett,Bill Bennett,Gold Circle Films-TF1 International-B.J. Films-Cheater,Thriller,"A deadly thriller set in New Orleans, about a wealthy businessman, Charlie Le Blanc, who discovers that he only has a short time to live. As he prepares to will his fortune to his beautiful, adoring young wife, Lilly, he begins to wonder if she really deserves it. In order to test her loyalty, he befriends a handsome young man, Jimmy Mulate, and offers him $40,000 to tempt his wife. Jimmy refuses at first, until he meets Lilly, then he's hooked. He makes his play for her and she refuses; she really is loyal to her husband Charlie. But when Charlie's secretary tells Lilly about the scheme she becomes infuriated, invites Jimmy back to her house, and sleeps with him. Unbeknownst to the lovers, Charlie has had a surveillance expert wire the house, and now he knows everything. When Charlie confronts Jimmy and asks if he has anything to report, Jimmy says ""no"", because he has fallen in love with Lilly. He has now become a pawn in this deadly game between husband and wife. Charlie then hatches a nefarious plan to punish them both."
1367,1993,The Piano,121,7.6,Jane Campion,Jane Campion,CiBy 2000-Jan Chapman Productions-The Australian Film Commission-New South Wales Film & Television Office,Drama-Music-Romance,"It is the mid-nineteenth century. Ada cannot speak and she has a young daughter, Flora. In an arranged marriage she leaves her native Scotland accompanied by her daughter and her beloved piano. Life in the rugged forests of New Zealand's North Island is not all she may have imagined and nor is her relationship with her new husband Stewart. She suffers torment and loss when Stewart sells her piano to a neighbor, George. Ada learns from George that she may earn back her piano by giving him piano lessons, but only with certain other conditions attached. At first Ada despises George but slowly their relationship is transformed and this propels them into a dire situation."
1368,2002,Ozzy Osbourne: Double O: Unauthorized,,,,,,,
1369,1996,Breeders,,,,,,,
1370,1976,Marathon Man,125,7.5,John Schlesinger,William Goldman-William Goldman,Paramount Pictures-Robert Evans Company,Crime-Thriller,"Thomas ""Babe"" Levy, whose brother Henry James ""Doc"" Levy is an oil business executive, is a Ph.D. candidate in History at Columbia University. He is also training as a marathon runner. Babe is paying homage to his deceased father, H.B. Levy, in pursuing the same studies as him, his father who committed suicide while being under investigation in the Communist witch hunts. Babe's work does not sit well with Doc who wants Babe to move on with his life. While at Columbia, Babe meets and begins to date Elsa Opel, a foreign exchange student also in History. While out for a walk in Central Park late one night, Babe and Elsa are mugged, the unusual aspect of it being that their attackers were men in suits. Babe will learn that the mugging was not a random attack after someone close to Babe is found murdered, the deceased who was not who he purported to be. From here, Babe is thrown into an international conspiracy concerning Nazi war criminal Christian Szell in hiding, and a large cache of diamonds. In the process, Babe learns that Szell's associates are after him believing that he was passed sensitive information by the deceased before his death. Not knowing anything about what's going on, Babe has to decide who he can and cannot trust while he works to find out what's going on. In Babe discovering what's happening around him, his issue with Szell becomes personal."
1371,1994,Death Machine,99,5.7,Stephen Norrington,Stephen Norrington,Entertainment Film Distributors-Fugitive Features-Victor Company of Japan,Action-Horror-Sci-Fi-Thriller,"Chaank Armaments is experimenting with the ultimate fighting machine which is part human - part machine. So far, the Hardman project has been unreliable and has killed a number of innocent people. The genius behind this project is Jack who lives in a world of models, toys and magazines. When he is fired by Cale for killing a few corporate officers, he unleashes the ultimate killing machine called the 'Warbeast' against Cale and those who would help her."
1372,2002,Liberty Stands Still,96,5.8,Kari Skogland,Kari Skogland,Lions Gate Films-Cinerenta Medienbeteiligungs KG-Pearl Pictures-Cinestone-Still Productions,Action-Drama-Thriller,"A gunman ties up an actor and locks him in his dressing room just before a performance. He also puts a bomb with a 90-minute timer next to the actor. Then, he goes to a room above an LA plaza and draws a bead on the actor's lover, international arms dealer, Liberty Wallace. Calling himself ""Joe,"" he calls her cell phone, demonstrates that a rifle is pointed at her, and tells her to cuff herself to a hot-dog cart nearby (the cuffs are there). Over the next 90 minutes, the story unfolds: as a result of his daughter's death, he wants a public debate on the Second Amendment. As Liberty begins to bond with Joe on the phone, he gets some truths from her - and his revenge."
