id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
14920,2003.0,Monsieur N.,120,6.7,Antoine de Caunes,René Manzor-Pierre Kubel-René Manzor,Canal+-France 3 Cinéma-France Télévision Images 2-Futur Film Group-Loma Nasha-Reeleyes Film-Scion Films-Studio Images 9-StudioCanal,Biography-Drama-Mystery,"How can Napoleon, the man of war and pioneering military strategist, meekly accept being locked up on a storm-lashed rock in the middle of the Atlantic ocean? What system of defence, and thus of attack, can he dream up to loosen his jailers' grip? On Saint Helena, the far-flung island chosen by his enemies, Napoleon fights a mysterious battle, his last and most important, and one that History has kept secret all these years?"
14921,2003.0,Rosenstrasse,136,6.8,Margarethe von Trotta,Pamela Katz-Margarethe von Trotta,Studio Hamburg Letterbox Filmproduktion-Tele München Fernseh Produktionsgesellschaft-Get Reel Productions,Drama-War,"When Ruth's husband dies in New York, in 2000, she imposes strict Jewish mourning, which puzzles her children. A stranger comes to the house - Ruth's cousin - with a picture of Ruth, age 8, in Berlin, with a woman the cousin says helped Ruth escape. Hannah, Ruth's daughter engaged to a gentile, goes to Berlin to find the woman, Lena Fisher, now 90. Posing as a journalist investigating intermarriage, Hannah interviews Lena who tells the story of a week in 1943 when the Jewish husbands of Aryan women were detained in a building on Rosenstrasse. The women gather daily for word of their husbands. The film goes back and forth to tell Ruth and Lena's story. How will it affect Hannah?"
14922,1996.0,Boys Over Flowers,25,7.5,,,Toei Animation,Animation-Comedy-Romance,
14923,1997.0,Campfire Tales,88,5.9,Matt Cooper-Martin Kunert-David Semel,Martin Kunert-Eric Manes-Martin Kunert,Campfire LLC-Kunert/Manes Entertainment LLC-The Vault,Horror,"A group of teens, stranded in the woods after a car accident, entertain themselves by telling classic horror stories. What follows is a series of eerie tales that include monsters, psychopaths, and ghosts, and that remind you that things aren't always what they seem."
14924,2001.0,Undeclared: The Complete Series,,,,,,,
14925,1991.0,Flirting,99,7.3,John Duigan,John Duigan,Kennedy Miller Productions,Drama-Romance,"Danny has been sent to boarding school, in this sequel to The Year My Voice Broke. Against a backdrop of bullying and sadistic teachers Danny strikes up an affair with an African girl, Thandiwe, studying at a nearby girl's school. Their affair blossoms while everyone tries to stop it. Nicole Kidman also appears as a sexually repressed senior at Thandiwe's school."
14926,2002.0,Baby Beethoven: Symphony of Fun,29,7.3,,,Buena Vista Home Video,Short-Family-Music,
14927,1974.0,Trial of Billy Jack,170,4.7,Tom Laughlin,Tom Laughlin-Delores Taylor,Taylor-Laughlin Productions,Action-Drama-Music-Thriller,"After Billy Jack in sentenced to four years in prison for the ""involuntary manslaughter"" of the first film, the Freedom School expands and flourishes under the guidance of Jean Roberts. The utopian existence of the school is characterized by everything ranging from ""yoga sports"" to muckracking journalism. The diverse student population airs scathing political exposes on their privately owned television station. The narrow-minded townspeople have different ideas about their brand of liberalism. Billy Jack is released and things heat up for the school. Students are threatened and abused and the Native Americans in the neighboring village are taunted and mistreated. After Billy Jack undergoes a vision quest, the governor and the police plot to permanently put an end to their liberal shenanigans, leaving it up to Billy Jack to save the day."
14928,1989.0,Dead Poets Society,128,8.1,Peter Weir,Tom Schulman,Touchstone Pictures-Silver Screen Partners IV-A Steven Haft Production-Witt/Thomas Productions,Comedy-Drama,"Painfully shy Todd Anderson has been sent to the school where his popular older brother was valedictorian. His roommate, Neil Perry, although exceedingly bright and popular, is very much under the thumb of his overbearing father. The two, along with their other friends, meet Professor Keating, their new English teacher, who tells them of the Dead Poets Society, and encourages them to go against the status quo. Each does so in his own way, and is changed for life."
14929,1995.0,Angela,99,6.4,Rebecca Miller,Rebecca Miller,Tree Farm Productions,Drama,"The ten year-old Angela and her little sister Ellie move to an old house in the countryside with her parents Mae and Andrew. Their mother has mental illness and has just left an institution and her husband tries to keep the dysfunctional family together. Angela is an imaginative disturbed girl that might have inherited the illness of her mother and is obsessed by purification to get rid of her sins; and has visions of the fallen angel Lucifer and the Virgin Mary. She leads her little sister in her paranoia and uses a circle of toys and dolls to protect them against evil. They have a crazy neighbor that Angela believes is an angel and she asks the woman how to find the way to heaven. When Mae returns to the institution, Angela becomes uncontrollable in her quest to heaven."
14930,1998.0,Pearl Jam: Single Video Theory,45,8.4,Mark Pellington,,Blue Goose Productions,Documentary-Music,
14931,1987.0,Near Dark,94,7.0,Kathryn Bigelow,Kathryn Bigelow-Eric Red,F/M-Near Dark Joint Venture,Action-Crime-Drama-Horror-Romance-Thriller,A mid-western farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of southern vampires who roam the highways in stolen cars. Part of his initiation includes a bloody assault on a hick bar.
14932,1969.0,Saturday Morning with Sid & Marty Krofft,,,,,,,
14933,1979.0,Magnificent Butcher,108,7.4,Woo-Ping Yuen,Edward Tang-Jing Wong,Golden Harvest Company,Action-Comedy-Drama,"A plump butcher student of Wong Fei Hung, Lam Sai-Wing (Sammo) gets into trouble with a rival kung-fu school known as Five Dragons and is accused of raping the head of that school's goddaughter and killing his son. Now Ko, the head of five dragons, wants revenge."
14934,2003.0,The Bells of Innocence,110,3.5,Alin Bijan,Chris Bessey-Mike Norris,,Horror,
14935,2001.0,The Luzhin Defence,,,,,,,
14936,1990.0,Longtime Companion,,,,,Buena Vista Television,Talk-Show,
14937,2000.0,Anna Karenina,360,7.3,David Blair,Allan Cubitt-Leo Tolstoy,Company Pictures,Drama,
14938,2003.0,Coldplay: Live 2003,130,8.4,John Durrant-Russell Thomas,,Capitol Records,Documentary-Music,
14939,1952.0,The White Sheik,86,7.3,Federico Fellini,Michelangelo Antonioni-Federico Fellini-Tullio Pinelli,OFI-P.D.C.,Comedy-Drama,"Moments after the newlywed couple of the fastidious office employee Ivan and his young and pure wife Wanda arrive at a hotel in Rome for their honeymoon and a formal meeting with Ivan's uncle, the bride decides to sneak out of the room and leave unnoticed. Wanda, obsessed with the masculine ""White Sheik"", her idol and hero of her favourite romantic photonovel, and tempted by his fiery invitation, she decides to actually meet him in person just to show him a painting she made. Without a doubt, 20-year-old Wanda risks a lot, however, she needs to see him in all of his glory. Instead, she will reluctantly join the cast of the photonovel, she will even get a small part too, she will be seduced by the arrogant protagonist and ultimately, confused and disappointed, she will inevitably realise that she is all alone and so far away from Rome and her husband. Perplexed by Wanda's strange disappearance and unable to disclose the news to his family, Ivan will seek her in the streets of Rome during the night, counting backwards until their 11 o'clock appointment with the uncle and the Pope in the Vatican. What will the new day bring for the newlyweds?"
14940,2004.0,Without a Paddle,95,5.9,Steven Brill,Fred Wolf-Harris Goldberg-Tom Nursall,Paramount Pictures-De Line Pictures,Adventure-Comedy-Mystery,"Three friends, whose lives have been drifting apart, reunite for the funeral of a fourth childhood friend. When looking through their childhood belongings, they discover a trunk which contained details on a quest their friend was attempting. It revealed that he was hot on the trail of the $200,000 that went missing with airplane hijacker D.B. Cooper in 1971. They decide to continue his journey, but do not understand the dangers they will soon encounter."
14941,2000.0,Vandread,,7.2,,Takeshi Mori-Atsuhiro Tomioka-Natsuko Takahashi,Digimation-G.D.H.-Gonzo-Media Factory,Action-Animation-Comedy-Drama-Sci-Fi,
14942,1995.0,Unzipped,73,6.4,Douglas Keeve,,Hachette Filipacchi Films-Miramax,Documentary,"Isaac Mizrahi, one of the most successful designers in high fashion, plans his fall 1994 collection. He combines inspirations such as the Hollywood Eskimo look, the Mary Tyler Moore show, and Ouija-derived advise like ""dominatrix mixed with Hitchcock"" into a well-received collection. A behind-the-scenes look at the creative side of fashion."
14943,1972.0,1776,141,7.6,Peter H. Hunt,Peter Stone-Sherman Edwards-Peter Stone,Columbia Pictures,Drama-Family-History-Musical,"The film version of the Broadway musical comedy of the same name. In the days leading up to July 4, 1776, Continental Congressmen John Adams and Benjamin Franklin coerce Thomas Jefferson into writing the Declaration of Independence as a delaying tactic as they try to persuade the American colonies to support a resolution on independence. As George Washington sends depressing messages describing one military disaster after another, the businessmen, landowners and slave holders in Congress all stand in the way of the Declaration, and a single ""nay"" vote will forever end the question of independence. Large portions of spoken and sung dialog are taken directly from the letters and memoirs of the actual participants."
14944,2000.0,Run the Wild Fields,101,7.2,Paul A. Kaufman,Rodney Patrick Vaccaro-Rodney Patrick Vaccaro,Paul Rauch Productions-Showtime Networks-The Kaufman Company,Drama,
14945,1967.0,Fathom,99,5.7,Leslie H. Martinson,Lorenzo Semple Jr.-Larry Forrester,Twentieth Century Fox,Adventure-Comedy,"In Southern Spain with a U.S. team, skydiver Fathom Harvill is approached by a Scottish colonel working for a top-secret Western agency. He's after a vital lost atomic device, and wants her to parachute into a house occupied by some Red Chinese agents to help get the thing back. Apart from all this there is a predatory continental doctor on his yacht to take account of. Fathom soon realizes nothing is what it seems to be, but can she fathom the truth out?"
14946,1988.0,Mobile Suit Gundam: Char's Counterattack,124,7.5,Yoshiyuki Tomino,Yoshiyuki Tomino,Sotsu Agency-Sunrise,Animation-Action-Drama-Sci-Fi,"Amuro and Char, two best mobile suit (robotic weapons) pilots who fought together against Titans after the Jion's independency war, must face each other in a fateful duel where the Neo-Jion, led by Char, attempts to drop a gigantic meteor and its nuclear weapons to Earth in order to cause Nuclear Winter to wipe out the Earth inhabitants."
14947,1995.0,Bombay,141,8.1,Mani Ratnam,Mani Ratnam-Umesh Sharma,Aalayam Productions-Amitabh Bachchan Corporation Limited-Jhamu Sughand Productions-Madras Talkies,Drama-Musical-Romance,"Based on true incidents, a south Indian Hindu man falls in love with a Muslim woman--taboo in the small village from which they hail. They marry against family wishes and move to Mumbai, where he works as a reporter for a large daily newspaper. Eventually, the couple has twin boys. The rest of the film is set during the December 1992-January 1993 period when the Ram Janmabhoomi-Babri Masjid controversy raised religious tension in Mumbai and other parts of India, which sparked rioting and violence. The couple is separated from their children, and the fathers of both parents are killed when their home is burned by rioters. A reporter is shown interviewing politicians from both factions as well as the police. An underlying moral of thinking of oneself as an Indian rather than a Hindu or a Muslim is prevalent throughout the latter part of the film. The family is finally reunited after much searching through hospitals, morgues, and shelters. But the violence has left indelible impressions in the minds of the children."
14948,2003.0,Pearl Jam: Live at the Garden,190,8.9,,,,Documentary-Music,
14949,2002.0,CKY2K,,,,,,,
14950,1997.0,Keeping the Promise,95,6.5,Sheldon Larry,Gerald Di Pego-Stacey Rayn-Elizabeth George Speare,Rabbit Ears Productions-The Clorox Company-Marian Rees Associates,Drama,"Immigrated carpenter William 'Will' Hallowell hopes to make his family wealthy, after a fire ruined them in Springfield, Massachusettes, by moving to a claim in Maine territory. In order not to loose it, his son and apprentice Matt (13), a greenhorn city boy, must stay there while Will fetches spoiled wife and daughters, but an epidemic wrecks that plan. Matt is robbed by white neighbor Ben Loomis, but saved by old Penobscott Indian Sakniss, who demands in exchange mat teaches his his grandson Attean to read. From suspicion bordering on blind hatred, loyal friendship springs, yet the winter is unforgiving."
14951,1989.0,Urotsukidoji,48,6.8,Hideki Takayama,Shô Aikawa-Michael Lawrence-Toshio Maeda,,Animation-Fantasy-Horror,
14952,1977.0,Martin,95,7.2,George A. Romero,George A. Romero,Laurel Entertainment Inc.,Drama-Horror,"George Romero does for vampires what he has already done to zombies - an intense and realistic treatment that follows the exploits of Martin, who claims to be 84 years old, and who certainly drinks human blood. The boy arrives in Pittsburg to stay with his uncle, who promises to save Martin's soul and destroy him once he is finished, but Martin's loneliness finds other means of release."
14953,1986.0,Pretty in Pink,97,6.8,Howard Deutch,John Hughes,Paramount Pictures,Comedy-Drama-Romance,"Teenager Andie is one of the not-so-popular girls in high school. She usually hangs out with her friends Iona or Duckie. Duckie has always had a crush on her, but now she has met a new guy at school, Blane. He's one of the rich and popular guys but can the two worlds meet?"
14954,2004.0,Plain Truth,90,6.5,Paul Shapiro,Matthew Tabak-Jodi Picoult,Canadian Film or Video Production Tax Credit (CPTC)-Muse Entertainment Enterprises-Nova Scotia Film Industry Tax Credit-Plain Truth Productions,Drama-Crime-Mystery-Thriller,"Discomfort strikes an Amish farm in Lancaster County, Pennsylvania when a dead baby is found. When the mother is discovered and confirmed to be eighteen-year old, unmarried Katie Fitch, she is arrested and sent to trial for murder. The detectives and police all believe that she smothered the baby. City defense attorney, Ellie Harris takes on the task of defending the Amish girl. As Katie denies that she gave birth to the baby and Ellie tries to get through to her client, the plot of the story just keeps rising and spiraling with twists and shocking new discoveries. Is Katie Fitch really guilty of murdering her newborn child? Will her Amish church exclude or still accept her into the community?"
14955,2004.0,Intermission,14,7.3,Laura Cayouette,Laura Cayouette,,Short,"Set in a women's restroom, Intermission is a comedic peek behind closed doors into the overly busy lives of women. Yearning to get pregnant, Vacationer takes a break in the Bahamas, but as she recounts the jam-packed days of her trip to her supportive friend, Love, it's evident she was too busy to even lay down. Talker spins a convoluted rant about being interrupted as Edgewise, her audience, tries to get a word in. Sleepwalker gets more done after midnight than most people do all day. Her friend, Relater, is sure she empathizes until Interjector throws in her two cents. Though all of the women are not aware of it, they are most busy during moments carved out for rest, all too busy living to having a life."
14956,1990.0,Spandau Ballet: Live,96,5.9,,,,Music,
14957,2004.0,The Vault,,,,,,,
14958,1995.0,Fluke,96,6.7,Carlo Carlei,James Herbert-Carlo Carlei-James Carrington,Metro-Goldwyn-Mayer-Rocket Pictures,Drama-Family-Fantasy,
14959,1999.0,The Jack Bull,116,6.9,John Badham,Heinrich von Kleist-Dick Cusack,Home Box Office-New Crime Productions-River One Films,Drama-Western,"The Jack Bull tells the story of Myrl Redding, a Wyoming horse trader who clashes with Henry Ballard, a fellow rancher, after Ballard abuses two of Myrl's horses and their Crow Indian caretaker, Billy. When Judge Wilkins throws out Myrl's complaint, the war he wages to force Ballard to nurse the emaciated animals back to health escalates into a vigilante manhunt, murder and the possible defeat of Wyoming's bid for statehood."
14960,1986.0,Three Amigos,104,6.5,John Landis,Steve Martin-Lorne Michaels-Randy Newman,L.A. Films-Home Box Office (HBO)-Broadway Video,Comedy-Western,"Three out of work silent movie actors are accidentally drawn to a Mexican village that is being harassed by a gang of outlaws. The three, 'Ned', 'Lucky Day' and 'Dusty Bottoms' play 'Lone Ranger' types in their movies, but must play their parts for real now."
14961,2003.0,Lord of the Rings: The Return of the King: Extended Edition,,,,,,,
14962,1999.0,Kiss Toledo Goodbye,96,4.9,Lyndon Chubbuck,Robert Easter,Award Entertainment-Bruin Grip Services-KTG Productions,Comedy-Thriller,"A young man suddenly learns that the biological father he knew nothing about is a crime lord. Upon witnessing his father's untimely death, he is expected to join forces with his new ""family"" and is challenged to prove himself."
14963,1979.0,Norma Rae,114,7.4,Martin Ritt,Irving Ravetch-Harriet Frank Jr.,Twentieth Century Fox,Drama,"Like a lot of her family before her, Norma Rae works at the local textile mill, where the pay is hardly commensurate with the long hours and lousy working conditions. But after hearing a rousing speech by labor activist Reuben, Norma is inspired to rally her fellow workers behind the cause of unionism. Her decision rankles her family, especially her fiancé, Sonny, and provokes no shortage of contempt from her employers."
14964,1954.0,Stranger from Venus,75,5.5,Burt Balaban,Hans Jacoby-Desmond Leslie,Rich & Rich Ltd.-Princess Pictures,Sci-Fi,"Tonight, first contact will be made! A beautifully-crafted tale of a superior being from Venus who has the power of life and death at his touch. Academy Award-winning actress Patricia Neal's glowing and sensitive performance as a woman caught up in the biggest event in history is complemented by Helmut Dantine's powerful, moving portrayal as the Stranger. Suggested by events in the sci-fi classic ""The Day the Earth Stood Still,"" this film is a touching, humanizing and haunting story of ""first contact"" with a peaceful and advanced intelligence from another planet coming to Earth with an ultimatum and out-of-this-world powers to back it up."
14965,1932.0,Tarzan,100,7.2,W.S. Van Dyke,Edgar Rice Burroughs-Cyril Hume-Ivor Novello,Metro-Goldwyn-Mayer (MGM),Action-Adventure-Romance,"James Parker and Harry Holt are on an expedition in Africa in search of the elephant burial grounds that will provide enough ivory to make them rich. Parker's beautiful young daughter Jane arrives unexpectedly to join them. Harry is obviously attracted to Jane and he does his best to help protect her from all the dangers that they experience in the jungle. Jane is terrified when Tarzan and his ape friends first abduct her, but when she returns to her father's expedition she has second thoughts about leaving Tarzan. After the expedition is captured by a tribe of violent dwarfs, Jane sends Cheetah to bring Tarzan to rescue them..."
14966,1961.0,One Eyed Jacks,141,7.2,Marlon Brando,Guy Trosper-Calder Willingham-Charles Neider,Pennebaker Productions,Western,"Running from the law after a bank robbery in Mexico, Dad Longworth finds an opportunity to take the stolen gold and leave his partner Rio to be captured. Years later, Rio escapes from the prison where he has been since, and hunts down Dad for revenge. Dad is now a respectable sheriff in California, and has been living in fear of Rio's return."
14967,1950.0,Night and the City,101,8.0,Jules Dassin,Jo Eisinger-Gerald Kersh-Austin Dempster,Twentieth Century-Fox Productions,Crime-Film-Noir-Mystery-Sport-Thriller,"Harry Fabian is a London hustler with ambitious plans that never work out. One day, when he encounters the most famous Greco-Roman wrestler in the world, Gregorius, at a London wrestling arena run by his son Kristo, he dreams up a scheme that he thinks will finally be his ticket to financial independence. As Fabian attempts to con everyone around him to get his scheme to work, he of course only ends up conning himself. This is an interesting tale of blind ambition, self-deception, broken dreams, and how a man who always thinks he's ahead of the game ends up tripping himself very badly."
14968,1950.0,Father of the Bride,92,7.2,Vincente Minnelli,Frances Goodrich-Albert Hackett-Edward Streeter,Metro-Goldwyn-Mayer,Comedy-Romance,"Proud father Stanley Banks remembers the day his daughter, Kay, got married. Starting when she announces her engagement through to the wedding itself, we learn of all the surprises and disasters along the way."
14969,1997.0,The Best of the Andy Griffith Show,,,,,,,
14970,1995.0,Assassins,132,6.3,Richard Donner,Lilly Wachowski-Lana Wachowski-Lilly Wachowski,Warner Bros.-Silver Pictures-Donner/Shuler-Donner Productions-Canal+-Dino De Laurentiis Company-Evansgideon/Lazar,Action-Crime-Thriller,"Robert Rath is a seasoned hitman who just wants out of the business with no back talk. But, as things go, it ain't so easy. A younger, peppier assassin named Bain is having a field day trying to kill said older assassin. Rath teams up with a computer hacker named Electra to defeat the obsessed Bain."
14971,1998.0,Bubblegum Crisis Tokyo 2040,29,7.3,,Chiaki Konaka,Anime International Company-Victor Company of Japan,Animation-Action-Sci-Fi,"Set in 2039-2040, This series is set in Megalo City, a city built over the ruins of Tokyo. Boomers, a line of android workers created by the Genom Corporation, perform dozens of tasks, from cleaning to management, to heavy industry. However, a strange series of events has caused a great deal of these boomers to go rogue, despite government and corporation cover-ups to the contrary. The AD Police, a special anti-Boomer task-force, performs it's best to stop the maniacal machines. However, always a step ahead of them are the mysterious vigilantes known only to the public as the Knight Sabers. No one is sure who these warriors are, but a young office lady named Lina Yamazaki is intent on finding out and joining them."
14972,1954.0,Brigadoon,108,6.9,Vincente Minnelli,Alan Jay Lerner-Alan Jay Lerner,Metro-Goldwyn-Mayer,Fantasy-Musical-Romance,"Americans Tommy Albright and Jeff Douglas, on a hunting vacation in Scotland, discover a quaint and beautiful village, Brigadoon. Strangely, the village is not on any map, and soon Tommy and Jeff find out why: Brigadoon is an enchanted place. It appears once every hundred years for one day, then disappears back into the mists of time, to wake up to its next day a century hence. When Tommy falls in love with Fiona, a girl of the village, he realizes that she can never be part of his life back in America. Can he be part of hers in Brigadoon?"
14973,1988.0,Tequila Sunrise,115,6.0,Robert Towne,Robert Towne,Cinema City Films-The Mount Company-Warner Bros.,Crime-Drama-Romance-Thriller,"Mac Mckussic is an unlikely drug dealer who wants to go straight. His old and best friend Nick Frescia is now a cop who is assigned to investigate and bring him to justice. Mac is very attracted to Jo Ann, the owner of a stylish restaurant. Nick gets close to Jo Ann attempting to know more about Mac's drug dealing plans and his connections with the Mexican dealer Carlos, who the police believe is coming to town to meet with him. Nick also falls for Jo Ann's charms and his friendship with Mac is in danger."
14974,2000.0,The League of Gentlemen: Series 2,29,,Tabitha Hanson-Obtulowicz,,British Broadcasting Corporation,Documentary-Short,
14975,2000.0,America's National Parks,,,,,,,
14976,2002.0,Crazy Little Thing,90,5.7,Matthew Miller,Matthew Miller,Thompson Street Entertainment,Comedy-Romance,
14977,1984.0,Streets of Fire,93,6.8,Walter Hill,Walter Hill-Larry Gross,A Hill-Gordon-Silver Production-RKO Pictures-Universal Pictures,Action-Crime-Drama-Music-Romance-Thriller,Rock and Roll singer is taken captive by a motorcycle gang in a strange world that seems to be a cross of the 1950's and the present or future. Her ex-boyfriend returns to town and to find her missing and goes to her rescue.
14978,1967.0,The Dirty Dozen,150,7.8,Robert Aldrich,Nunnally Johnson-Lukas Heller-E.M. Nathanson,Metro-Goldwyn-Mayer (MGM)-MKH-Seven Arts Productions,Action-Adventure-War,A Major with an attitude problem and a history of getting things done is told to interview military prisoners with death sentences or long terms for a dangerous mission; To parachute behind enemy lines and cause havoc for the German Generals at a rest house on the eve of D-Day.
14979,1968.0,Rolling Stones: Sympathy for the Devil,100,6.4,Jean-Luc Godard,Jean-Luc Godard,Cupid Productions,Documentary-Music,"Godard's documentation of late 1960s Western counter-culture, examining the Black Panthers, referring to works by LeRoi Jones and Eldridge Cleaver. Other notable subjects are the role of news media, the mediated image, a growing technocratic society, women's liberation, the May revolt in France and the power of language. Cutting between three major scenes, including the Rolling Stones in the studio, the film is visually intercut with Eve Democracy (Wiazemsky) using graffiti which amalgamates organisations, corporations and ideologies. Godard also examines the role of the revolutionary within Western culture. Although he believes Western culture needs to be destroyed, it can only be done so by the rejection of intellectualisation. ""There is only one way to be an intellectual revolutionary, and that is to give up being an intellectual"""
14980,2002.0,Angelina Ballerina: The Lucky Penny,,,,,,,
14981,1995.0,Cry,116,4.0,Daniel Fridell,Steve Aalam-Daniel Fridell,Reaction Pictures-Svensk Filmindustri-Svenska Filminstitutet,Drama,"On November 30th (the date when King Karl XII died) there will usually be demonstrations by hyper-national and neo-Nazi groups, and also democratic counter demonstrations. The plot of ""West Side Story"" is transferred to the Stockholmian suburb Alby where many immigrants live. But the film is no plagiarism, in particular no so because many scenes have the intensive character of live transmission. The boy (Adam) belongs to a Nazi group whose racial attitude is foremost directed against immigrants with 'wrong' colour of hair or skin. The girl (Julia) belongs to a family of political fugitives from Peru. Adam and Julia immediately fall in great and reciprocal love, and there are highly emotional love scenes. Therefore Adam breaks with his group. But when his best friend is killed by Julia's brother, he kills the brother. In turn the couple is hunted by the police and Julia's relatives. Both Adam and Julia are finally murdered. The film takes no step toward reconciliation."
14982,2001.0,Intimacy,119,6.2,Patrice Chéreau,Hanif Kureishi-Anne-Louise Trividic-Patrice Chéreau,Téléma-StudioCanal-Arte France Cinéma-France 2 Cinéma-Westdeutscher Rundfunk (WDR)-Mikado Film-Azor Films-Canal+-Bac Films-Greenpoint Films,Drama-Romance,"Jay, a failed musician, walked out of his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon a woman comes to his house for graphic, almost wordless, sex. One day Jay follows her and finds out about the rest of her life (and that her name is Claire). This eventually disrupts their relationship."
14983,1967.0,Camelot,179,6.7,Joshua Logan,Alan Jay Lerner-T.H. White-Alan Jay Lerner,Warner Brothers/Seven Arts,Adventure-Fantasy-Musical-Romance,"The story of the marriage of England's King Arthur to Guinevere is played out amid the pagentry of Camelot. The plot of illegitimate Modred to gain the throne and Guinevere's growing attachment to Sir Lancelot, whom she at first abhors, threaten to topple Arthur and destroy his ""round table"" of knights who would use their might for right."
14984,2004.0,Billy Connolly: Erect for 30 Years,,,,,,,
14985,1998.0,Almost Heroes,90,5.8,Christopher Guest,Mark Nutter-Thomas R. Wolfe-Boyd Hale,Turner Pictures-DiNovi Pictures,Adventure-Comedy-Western,Explorers Bartholemew Hunt and Leslie Edwards are setting forth against nature across the country on a journey to the Pacific Ocean against rivals Lewis and Clark. Along the way they have many mishaps and misfortunes.
14986,2000.0,More Dogs Than Bones,92,4.9,Michael Browning,Michael Browning,More Dogs Inc.,Comedy-Drama,
14987,2002.0,Bowling for Columbine: Bonus Material,,,,,,,
14988,2000.0,Eat Man '98,,,,,,,
14989,2004.0,Yuva,161,7.4,Mani Ratnam,Anurag Kashyap-Mani Ratnam,Madras Talkies,Action-Drama-Thriller,"Michael (Ajay Devgan) , Arjun (Vivek Oberoi) and Lallan (Abhishek Bachchan) are three young men in Kolkata , with different ideals and objectives . Michael is an idealistic youth leader who dreams of a better India being created by the youth power . Arjun is a self-centered , opportunistic , easygoing fellow whose objective is to immigrate to a developed country and make big money . Lallan is a goon who works for Prosenjit Chatterjee (Om Puri) , an immoral politician . The lives of these three different people become intertwined following a murder attempt and an accident in broad daylight on the Hooghly bridge ."
14990,1987.0,Pee-Wee's Playhouse: Vol. 2,,,,,,,
14991,2004.0,The Thing Below,94,2.3,Jim Wynorski,Raul Inglis-Keith Shaw-William Langlois,Hellfire Productions-Insight Film Studios-Movie Central Network-Space: The Imagination Station,Action-Adventure-Horror-Sci-Fi-Thriller,
14992,2004.0,Freestyle: The Art of Rhyme,,,,,,,
14993,1961.0,Human Condition III: A Soldier's Prayer,190,8.8,Masaki Kobayashi,Zenzô Matsuyama-Kôichi Inagaki-Masaki Kobayashi,Ninjin Club-Shochiku,Drama-History-War,"Part three of a trilogy. After the Japanese defeat to the Russians in the last episode, Kaji, the Japanese soldier and humanistic protagonist, leads the last remaining men through Manchuria. Intent on returning to his dear wife and his old life, Kaji faces great odds in a variety of different harrowing circumstances as he and his fellow men sneak behind enemy lines. Ultimately, he finds himself in the exact opposite position he held in the first episode: Then a labor manager, Kaji is now a prisoner of war, forced to work for the Russians, who do not seem to hold to the Communist ideals in which Kaji himself had put his faith."
14994,2005.0,Life of Rayful Edmond: The Rise & Fall 1,,,,,,,
14995,1992.0,GWAR: Phallus in Wonderland,55,7.3,Judas Bullhorn-Distortion Wells,,,Comedy-Fantasy-Horror-Music,"Revolting heavy metal band and The Scumdogs of the Universe, Gwar are about to be wiped off the face of the earth by Edna Granbo, an old hag who can not stand Gwar and wants them eliminated. She has assembled the Morality Squad to accomplish her task. There first mission is to steal Gwar lead singer Oderus Urungus's Cuddlefish of Cthulu. When that is completed, they attempt to create Tiny, a super mutant beast whose only point in life is the elimination of Gwar. With their backs against the wall, Gwar and their manager, Sleazy P Martini, begin an all out war against Edna Granbo and her Morality Squad. A video version of Gwar's 1992 album ""America Must Be Destroyed""."
14996,1999.0,Blind Date: Uncensored,,,,,,,
14997,1953.0,The Captain's Paradise,94,7.1,Anthony Kimmins,Alec Coppel-Nicholas Phipps-Alec Coppel,London Film Productions,Comedy-Romance,"Mediterranean ferryboat Captain Henry St. James has things well organized, a loving and very English wife Maud in Gibraltar, and the loving, if rather more hot-blooded Mistress, Nita in Tangiers. A perfect life. As long as neither woman decides to follow him to the other port."
14998,1985.0,The Mean Season,103,6.1,Phillip Borsos,John Katzenbach-Christopher Crowe,David Foster Productions-Turman-Foster Company,Crime-Thriller,"Malcolm Anderson is a reporter for a Miami newspaper. He's had enough of reporting the local murders and so promises his school teacher girlfriend (Christine), they'll move away soon. Before Malcolm can hand in his notice, the murderer from his latest article phones him. The murderer tells Malcolm that he's going to kill again. The phone calls and murders continue, soon Malcolm finds that he's not just reporting the story, he is the story."
14999,2003.0,Monster,109,7.3,Patty Jenkins,Patty Jenkins,Media 8 Entertainment-Newmarket Films-DEJ Productions-K/W Productions-Denver and Delilah Productions-VIP 2 Medienfonds-MDP Worldwide-Zodiac Productions Inc.,Biography-Crime-Drama-Thriller,"The true story of serial killer Aileen Wuornos who was convicted of luring men to their death and eventually executed in 2002. In 1989, she was working as a prostitute and finally makes a friend when she meets and begins a relationship with a young woman, Selby. Determined to straighten out her life, she tries to find legitimate work but with little education and limited social skills, she fails at every turn. She starts working as a hooker hitching rides along the local interstate highway and after robbing a few clients has an encounter with a vicious client whom she kills in self-defense. After that however she just takes to killing clients taking their money and car. Once arrested she claims self-defense but is eventually convicted."
