id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
5194,2001.0,Lawless Heart,99,6.8,Tom Hunsinger-Neil Hunter,Neil Hunter-Tom Hunsinger,Overseas FilmGroup-Isle of Man Film Commission-Film Council-October Productions-British Screen Productions-British Sky Broadcasting (BSkyB)-MP Productions-Martin Pope Productions-Isle of Man Film,Comedy-Drama-Romance,"Devastated by Stuart's death, his brother-in-law, lover and best friend decide to take their lives in hand. Dan is a faithful and loving father and husband, until the day he meets Corinne. This buxom and sublime Frenchwoman seduces Dan with her honesty and hedonism, so much so that he wonders if he hasn't missed out on life. Nick, a homosexual restaurant owner, begins a relationship with a high-spirited young woman right after losing his lover, Stuart. When their apparently innocent relationship takes a more intimate turn, Nick is troubled by his feelings for his female comrade. Tim, carefree and charismatic, comes home after eight years abroad. Still looking for that ""elusive something"" that has been missing in his life, Tim finds it in a woman who works in a fashion boutique. But confronted with his future for the first time, the only thing that stands in the way is this unknown woman's past."
5195,2004.0,Undercover Kids,82,4.1,Ralph E. Portillo,Gibbs Davis-Charles Salzberg,Hemisphere Entertainment,Family,
5196,1998.0,All the Rage,,,,,,,
5197,1999.0,Wishmaster / Wishmaster 2: Evil Never Dies,96,5.1,Jack Sholder,Peter Atkins-Jack Sholder,Artisan Entertainment,Fantasy-Horror,"The evil Djinn is awakened by a female thief, Morgana, during a botched robbery. He takes credit for the crime, letting himself be put into prison so that he can offer twisted wishes to prisoners in return for their souls. If Morgana asks him for three wishes, then his race, the Djinn, can take over Earth, killing all humanity."
5198,2003.0,The Inspector Lynley Mysteries: Playing for Ashes,90,7.0,Richard Spence,Elizabeth George-Kate Wood,British Broadcasting Corporation,Crime-Drama-Mystery-Romance,"When England cricketer Kenneth Waring dies of asphyxiation after a fire is set at a friend's house, the police have no doubt they are dealing with murder. The house belonged to Waring's patron and close friend Miriam Whitelaw who had a visitor the evening Waring died, her estranged daughter Olivia. Waring was separated from his wife Jeannie and had recently given her divorce papers. As well, his lover and agent Gabriella Patten, the ex-wife of a cricket teammate, has gone missing. Miriam had recently been attacked by animal rights activists which, unbeknown to her, included her daughter. When Waring's son confesses to the murder, Lynley has his doubts. Lynley decides they need a profiler on the case and not surprisingly hires Helen Clyde for the job but things don't go very well. Havers moves into her new flat."
5199,2000.0,Baise Moi,77,4.5,Virginie Despentes-Coralie,Virginie Despentes-Coralie-Virginie Despentes,Canal+-Pan Européenne-Take One-Toute Premiere Fois,Crime-Drama-Thriller,"Manu and Nadine lose their last tenuous relationship with main-stream society when Manu gets raped and Nadine sees her only friend being shot. After a chance encounter, they embark on an explosive journey of sex and murder. Perhaps as a revenge against men, perhaps as a revolt against bourgeois society, but certainly in a negation - almost joyful in its senseless violence - of all the codes of a society which has excluded, raped and humiliated them. Controversial for its violence and real sex scenes: a vividly nihilist road movie set in France."
5200,2004.0,Alila,89,7.0,Ziad Doueiri,Chimo-Ziad Doueiri-Mark Lawrence,Huit et Demi Productions-Zeal S.r.l.-Passion Pictures-France 2 Cinéma-Pyramide Productions-New Cinema Fund-UK Film Council-Canal+-Move Movie-Cofimage 15-Région Provence Côte d'Azur-Procirep-Angoa-Agicoa,Crime-Drama-Romance,"In a poor Arab neighborhood, the nineteen years old Chimo lives alone with his mother and is a talented natural writer. His school teacher offers him the chance to study in Paris, inclusive with a letter of recommendation, but his mother can not afford and Chimo stays. His three best friends are completely losers and scoundrels. When the shy Chimo meets the gorgeous and sexy new-arrival in the ghetto Lila, who lives with a deranged aunt, his gross friend Mouloud falls for her. However, Chimo becomes close to Lila, who seduces him with her sexual games, telling him about her perverted sexual experience. The inexperienced Chimo falls in love for her, but he does not know how to declare his love for the girl. When Mouloud sneaks and listens to a private conversation between Lila and Chimo, he concludes that the girl is a whore, with tragic consequences."
5201,1999.0,Lover's Prayer,,,,,,,
5202,1985.0,Care Bears: Adventures in Care-a-lot,,,,,,,
5203,2004.0,Frankenstein,88,4.6,Marcus Nispel,Dean R. Koontz-Mary Shelley-John Shiban,Flame TV-Flame Ventures-L.I.F.T. Production-USA Cable Network,Crime-Horror-Mystery-Sci-Fi,Two hundred years after Mary Shelley's novel the brilliant but mad Doctor has sustained his creature and himself over two centuries through genetic experimentation. In present-day America Detective O'Connor is investigating a series of horrific murders which leads her to the doctor and his creature. What she uncovers reveals the strange evolution the doctor and his creation undergo over the course of two centuries and the divergent paths creator and monster take in pursuing good or evil.
5204,2004.0,The O.C.: Season 2,,,Jill Demby Guest,Jill Demby Guest,Trailer Park,Documentary-Short,
5205,2000.0,Kandukonden Kandukonden,151,7.6,Rajiv Menon,Jane Austen-Rajiv Menon-Sujatha,Sri Surya Films-V. Creations,Drama-Romance,"Jane Austen's Sense and Sensibility is transplanted to contemporary Tamil-speaking India. Serious elder sister Sowmya falls in love with aspiring film director Manohar. Passionate younger sister Meenakshi is admired from afar by wounded commando Captain Bala, but her young heart is set on Srikanth, a businessman who shares her fondness for poetry. More complications arise when the sisters' grandfather passes away, and they loose their place in the family home."
5206,2002.0,Daria: Is it College Yet?,90,8.2,Karen Disher,Glenn Eichler-Peggy Nicoll,MTV Animation-MTV Networks,Animation-Comedy-Romance,"Graduation is looming and the seniors of Lawndale High are busy with college preparations. Daria and Tom are applying to snobby Bromwell, which Tom seems sure to get into, while Jane faces rejections from local art schools and contemplate life without an art degree. Jodie applies to an African American college against her parents' wishes, while the cheerleaders look forward to school at Great Prairie State. In the meantime, Quinn gets a part-time job hostessing and meets a new friend, Lindy, who helps brush off some of that shallowness. But Lindy isn't as perfect as she comes off. The pressures and frustrations of college applications, misunderstandings, and growing up mount with full force as the 'Daria' TV show finales with 'Is It College Yet?'"
5207,1953.0,Project Moonbase,63,2.9,Richard Talmadge,Robert A. Heinlein-Jack Seaman-Robert A. Heinlein,Galaxy Pictures Inc.,Sci-Fi,"In the not-too-distant future of 1970, the United States is considering building bases on the Moon, and send a female colonel and two men to investigate. One of the men turns out to be a foreign spy, and the entire operation--and the future of the free world--is in danger."
5208,2000.0,Hard Core Logo,,,,,,,
5209,1997.0,Dein Perry's: Tap Dogs,,,,,,,
5210,1925.0,Grass: A Nation's Battle for Life,71,7.8,Merian C. Cooper-Ernest B. Schoedsack,Richard Carver-Terry Ramsaye,Famous Players-Lasky Corporation-Paramount Pictures,Documentary,"The real-life struggles of the Bakhtiari tribe of Southern Persia (Iran) to migrate with 50,000 people and ten times as much livestock over seemingly impassable natural barriers of mountain and river during harsh weather conditions to reach grazing lands for their cattle and other livestock. Their hardscrabble life is portrayed with poetically beautiful cinematography in possibly the greatest documentary of the silent era."
5211,1947.0,New Orleans,90,6.9,Arthur Lubin,Elliot Paul-Dick Irving Hyland-Elliot Paul,Majestic Productions Inc.,Drama-Music-Romance,
5212,1994.0,Cadfael: The Sanctuary Sparrow,75,7.9,Graham Theakston,Russell Lewis-Edith Pargeter,Carlton-Central Films,Crime-Drama-Mystery,"Lilwin, a traveling minstrel, entertains at the wedding feast of the son of wealthy Walter Aurifaber but incurs the wrath of the bride's grandmother when he accidentally breaks a piece of crockery. When the wealthy man is apparently bludgeoned to death and a great deal of money stolen, suspicion falls on the young man, who becomes the sparrow of the title when he seeks sanctuary at the abbey from an angry mob. Although it later turns out that Aurifaber survived his attacker, further complications arise from Lilwin's romantic involvement with one of the household's serving girls, the murder of a blackmailing gossip, and the rivalry between the young bride and her controlling sister-in-law."
5213,2002.0,Legion of the Dead,,,,,,,
5214,1970.0,The Bird with the Crystal Plumage,96,7.2,Dario Argento,Dario Argento-Fredric Brown,Seda Spettacoli-Central Cinema Company Film (CCC),Horror-Mystery-Thriller,"In Italy, the American writer Sam Dalmas witnesses an attempt of murder of the owner of an art gallery, Monica Ranieri, a couple of days before returning home. Inspector Morosini, who is in charge of investigating the three previous murderers of the serial-killer, asks for help to Dalmas and takes his passport. Dalmas decides to stay with his girlfriend Julia and to help the police in the investigation. The killer threatens Dalmas and Julia by phone and the police overhears a strange noise in the tape. Soon the serial killer stalks Julia and Damas. Who might be the killer?"
5215,1958.0,King Creole,116,7.0,Michael Curtiz,Herbert Baker-Michael V. Gazzo-Harold Robbins,Wallis-Hazen,Crime-Drama-Musical,"Having flunked graduation for a second time and needing cash to support his crabby (and thus unemployed) father, Danny Fisher takes a job as a singer in the King Creole nightclub - about the only joint around not run by smarmy crook Maxie Fields who wants him for his own place. He gets on pretty well with Fields' floozy though, and all this plus his involvement with Fields' hoods and with innocent five-and-dime store assistant Nellie means Danny finds his world closing in on him all ways round."
5216,1943.0,Val Lewton: The Seventh Victim / Shadows in the Dark: The Val Lewton Legacy,,,,,,,
5217,1991.0,Rhapsody in August,98,7.3,Akira Kurosawa,Kiyoko Murata-Akira Kurosawa-Ishirô Honda,Feature Film Enterprise II-Kurosawa Production Co.-Shochiku,Drama,"An elderly woman living in Nagasaki Japan takes care of her four grandchildren for their summer vacation. They learn about the atomic bomb that fell in 1945, and how it killed their grandfather."
5218,2003.0,Superman & Friends,,,,,,,
5219,2001.0,Miracle of the Cards,89,5.2,Mark Griffiths,Lee Wilson,Legacy Filmworks-Viacom Productions,Drama,"""The Miracle of the Cards"" is based on the true story of Marion Shergold and her son, Craig, an eight-year-old English boy who had a brain tumor. Several events convinced Marion that God was leading her to a cure for Craig and that the get-well cards he was receiving had the power to keep him alive, so she launched a worldwide campaign to break the Guinness record for receiving the most get-well cards. At the time, the world record seemed an impossible 1,000,265, but Craig received over 350 million cards from all over the world. Against the advice of her doctors, Marion followed one of those cards to America for Craig's miraculous cure."
5220,2000.0,Drowning Mona,96,5.6,Nick Gomez,Peter Steinfeld,Code Entertainment-Jersey Shore-Marigold Productions Inc.-Neverland Films,Comedy-Crime-Mystery,"Mona Dearly, a spiteful, loud-mouthed, unpopular woman, dies when the car she is driving plunges off a cliff and into a river near the small upstate New York town where she lives. Wyatt Rash, the local police chief, investigates and suspects foul play in Mona's death. The whole town is suspect, including Wyatt's daughter Ellen, who is about to marry landscape artist Bobby Calzone, whose business suffers from his lazy business partner, Jeff, Mona's slow-witted son, as well as waitress Rona Mace, who was having an affair with Mona's husband."
5221,1978.0,The Big Sleep,99,5.9,Michael Winner,Michael Winner-Raymond Chandler,Winkast Film Productions-ITC Entertainment,Crime-Drama-Mystery-Thriller,"Philip Marlowe (Robert Mitchum) is asked by the elderly General Sternwood (James Stewart) to investigate an attempt at blackmail on one of his daughters. He soon finds that the attempt is half-hearted at best, and seems to be more connected with the disappearance of the other daughter's husband, Rusty Regan (David Savile). Rusty's wife seems unconcerned with his disappearance, further complicating the mystery. Only General Sternwood seems concerned as mobsters and hired killers continue to appear in the path of the investigation."
5222,2004.0,Highlander: Unholy Alliance,,,,,,,
5223,1999.0,Girl,,,,,,,
5224,2003.0,Bus 174,,,,,,,
5225,1997.0,The Nazis: A Warning from History,292,8.7,Laurence Rees-Tilman Remme,Laurence Rees,A&E Television Networks-British Broadcasting Corporation,Documentary-History-War,
5226,1998.0,Rushmore,93,7.7,Wes Anderson,Wes Anderson-Owen Wilson,American Empirical Pictures-Touchstone Pictures,Comedy-Drama,"Max Fischer is a precocious 15-year-old whose reason for living is his attendance at Rushmore, a private school where he's not doing well in any of his classes, but where he's the king of extracurricular activities - from being in the beekeeping society to writing and producing plays, there's very little after school he doesn't do. His life begins to change, however, when he finds out he's on academic probation, and when he stumbles into love with Miss Cross, a pretty teacher of the elementary school at Rushmore. Added to the mix is his friendship with Herman Blume, wealthy industrialist and father to boys who attend the school, and who also finds himself attracted to Miss Cross. Max's fate becomes inextricably tied to this odd love triangle, and how he sets about resolving it is the story in the film."
5227,2001.0,Angel Eyes,102,5.6,Luis Mandoki,Gerald Di Pego,Franchise Pictures-Epsilon Motion Pictures-The Canton Company-Angel Eyes Productions-AE Two Film Productions-Morgan Creek Entertainment,Drama-Romance,"While pursuing a suspect one night, Chicago Police officer Sharon Pogue nearly becomes the victim of a fatal ambush. A mysterious stranger, Catch intervenes, disarms the assassin and saves Sharon's life. Is it a stroke of luck? A twist of fate? Or just a concerned citizen who happened to pass by at the right time and wasn't afraid to get involved? Maybe, but Sharon and Catch have met once before. As the two fall in love, they discover the truth about each other and are forced to deal with the secrets from their past."
5228,2002.0,The Last Game,88,7.0,T. Patrick Murray-Alex Weinress,T. Patrick Murray-Alex Weinress,Crystal Spring Productions-Jeff Dowd and Associates-Konwiser Brothers-MicroCinema,Documentary-Sport,"Tagline: There may be thousands of high school football teams in America, but the story of CB West is one in a million. In the end, The Last Game is about a man who faces so much drama, triumph and turmoil that it will force him to make a major decision to the delight of some and the dismay of others."
5229,1984.0,Transformers: Season 1,,,,,,,
5230,2003.0,Girls Will Be Girls,79,7.0,Richard Day,Richard Day,SRO Pictures,Comedy-Romance,
5231,1927.0,The General (Silent),,,,,,,
5232,2001.0,Midsomer Murders: A Worm in the Bud,,,,,,,
5233,2004.0,Alien 3000,81,2.7,Jeff Leroy,Garrett Clancy-Scott Spears,Starmax Entertainment-Sterling Entertainment,Horror-Sci-Fi,"After a series of brutal, unexplained murders in a remote forest, a rogue military unit is recruited to hunt for whoever - or whatever - has rendered the attacks. In order to carry out the investigation, they need the help of the only survivor, Kate. But first they have to get her released from the mental institution she's been confined to since the horrific attack."
5234,2005.0,The Land Before Time XI: The Invasion of the Tinysauruses,82,5.9,Charles Grosvenor,John Loy,Amblimation-Don Bluth-DreamWorks Animation-Lucasfilm-Pacific Data Images-Universal Cartoon Studios,Animation-Adventure-Family-Musical,"While trying to obtain ""Tree Sweets"", Littlefoot into the tree and knocks down all the blossoms, which attract the tiny dinosaurs, Tinysauruses. They devour the plants and disappear. But Littlefoot isn't blamed for the disappearance. Instead of taking the blame, he accidentally makes the adults go into a ""Get Frankenstein"" frenzy when they believe the tiny dinosaurs were the main cause. Now Littlefoot and his friends must protect the tiny herd, and in the end learn the value of honesty."
5235,1989.0,She Devil,99,5.5,Susan Seidelman,Fay Weldon-Barry Strugatz-Mark R. Burns,Orion Pictures-A Seidelman/Brett Production,Comedy,"Ruth is a wife and mother who tries to please her husband (Bob) but finds him pulling away and spending more time at the office than at home. When he begins an affair with a famous romance novelist (Mary) and leaves Ruth to raise their kids, she decides she's had enough of playing nice docile housewife. Ruth endeavors to show Bob and Mary the truth about themselves and each other, while creating a new successful life of her own."
5236,1985.0,Lifeforce,101,6.1,Tobe Hooper,Colin Wilson-Dan O'Bannon-Don Jakoby,Golan-Globus Productions-Easedram Limited-London-Cannon Films,Action-Horror-Mystery-Romance-Sci-Fi-Thriller,"The space shuttle Churchill is assigned to observe Halley's Comet under the command of Colonel Tom Carlsen. They see a strange form attached to the comet and Carlsen goes with a team to investigate. They find three humanoid life forms in caskets and they bring them to the Churchill. However, Earth loses contact with the shuttle and the Space Research Center sends another spacecraft to search the Churchill. They find the crew dead and the shuttle burnt and one rescue pod missing. They bring the humanoids to Earth and soon Dr. Hans Fallada and his team discover that the Space Girl is a sort of vampire and drains the life force from people, transforming them into zombies. When the authorities find that Colonel Tom Carlsen has survived, they summon him to explain what happened in the Churchill. Carlsen tells an incredible story about the three aliens and he teams up with Colonel Colin Caine trying to save mankind from the evil vampires from space."
5237,1995.0,To Die For,106,6.8,Gus Van Sant,Joyce Maynard-Buck Henry,Columbia Pictures-Laura Ziskin Productions-The Rank Organisation,Comedy-Crime-Drama-Thriller,"Suzanne Stone (Kidman) knows exactly what she wants. She wants to be a television newscaster and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary."
5238,2003.0,Miss Spider's Sunny Patch Kids,50,5.7,Mike Fallows-Kevin McDonagh,Nadine Van der Velde,Nelvana,Animation-Family,"When Holley and Miss Spider met, it was love at first sight. They get married and then have a big party will all the bugs in Sunny Patch. Spiderus watches and envies their love. The two settle down together and have five children --- Squirt, Spinner, Wiggle and the twins Pansy and Snowdrop. The little spiders grow and are soon out playing and having fun. Then, Squirt discovers a lost chicken egg and worries that its Mom is missing it. He goes on a dangerous journey to return the egg. Along the way, he faces many challenges, but also discovers new friends. Meanwhile, Miss Spider worries that she is a poor Mom to have lost track of her baby."
5239,2005.0,The Longest Yard,113,6.4,Peter Segal,Al Ruddy-Tracy Keenan Wynn-Sheldon Turner,Paramount Pictures-Columbia Pictures-Happy Madison Productions-MTV Films-Callahan Filmworks,Comedy-Crime-Sport,"Paul ""Wrecking"" Crewe was a revered football superstar back in his day, but that time has since faded. But when a messy drunk driving incident lands him in jail, Paul finds he was specifically requested by Warden Hazen (James Cromwell), a duplicitous prison official well aware of Paul's athletic skills. Paul has been assigned the task of assembling a team of convicts, to square off in a big football game against the sadistic guards. With the help of fellow convict Caretaker, and an old legend named Nate Scarborough to coach, Crewe is ready for what promises to be a very interesting game. It's only the warden and the guards who have no idea who or what they're up against, with Paul the driving force behind the new team."
5240,1992.0,The Last of His Tribe,91,7.1,Harry Hook,Stephen Harrigan,Home Box Office-River City Productions Inc.,Drama-Romance,
5241,2004.0,The Wiggles: Wiggly Playtime,,,,,,,
5242,2001.0,Get Well Soon,95,5.2,Justin McCarthy,Justin McCarthy,Giv'en Films-Lions Gate Films,Comedy-Drama-Romance,"Wildly popular TV talk show host Bobby Bishop has a nervous breakdown during an on-camera interview with a pop starlet, with whom he makes a rather crude observation and offer. This lapse of taste sets off a series of scandals in his off-camera life, which his beleaguered agent is helpless to stop. Desperate for love, Bobby rushes to New York City to find his former girlfriend, Lily, who doesn't even like his show, and neither does her cross-dressing boyfriend. Can true love straighten out the messes that are these folks' lives?"
5243,2000.0,Romeo Must Die,115,6.1,Andrzej Bartkowiak,Mitchell Kapner-Eric Bernt-John Jarrell,Warner Bros.-Silver Pictures,Action-Crime-Thriller,"In this modern day Romeo and Juliet, kung fu action star Jet Li plays Romeo to hip-hop singer, Aaliyah Haughton's Juliet. Li is an ex-cop investigating the murder of his brother, who had ties with the Chinese mafia in America. Aaliyah plays the daughter of the American mob boss. Neither side approves of their romance, so, obviously, kung fu action ensues, with a soundtrack by Aaliyah."
5244,1969.0,Women in Love,131,7.5,Ken Russell,D.H. Lawrence-Larry Kramer,Brandywine Productions,Drama-Romance,"The battle of the sexes and relationships among the elite of Britain's industrial Midlands in the 1920s. Gerald Crich and Rupert Berkin are best friends who fall in love with a pair of sisters Gudrun, a sculptress and Ursula Brangwen, a schoolteacher. Rupert marries Ursula, Gerald begins a love affair with Gudrun, and the foursome embarks upon a Swiss honeymoon. But the relationships take markedly different directions, as Russell explores the nature of commitment and love. Rupert and Ursula learn to give themselves to each other. The more withdrawn Gerald cannot, finally, connect with the demanding and challenging Gudrun."
5245,2000.0,Malena,108,7.5,Giuseppe Tornatore,Giuseppe Tornatore-Luciano Vincenzoni,Medusa Film-Miramax-Pacific Pictures-Tele+,Comedy-Drama-Romance-War,"Malèna is about the peril of a beauty through the eyes of a 12 year old kid named Renato. He experiences three things on the same day, beginning of war, getting a bike and sees the arrival of Malèna in town. Through his eyes, we see the curse of beauty and loneliness of Malena, whose husband is presumed to be dead, and through his soul we see his love for her."
5246,2003.0,Art of Revenge,88,4.5,Simon Gornick,Simon Gornick,Broad Beach Productions,Thriller-Drama,"After Matt Kane leaves his wife Lara after seven years of marriage for the single, fast life that he wanted all his life after getting a promotion at work, she plots revenge against him by hiring an female ex-con and grifter, named Tuesday, to romance and bring him down in a series of encounters and plots while loyalties begin to be tested as to who is ploting against who."
5247,2002.0,Chris Botti & Friends: Night Sessions: Live in Concert,82,7.8,Michael Drumm,,,Documentary-Music,Chris Botti & Friends: Night Sessions-Live In Concert features the jazz trumpeters star-studded performance at the historic El Rey Theater in Los Angeles in December 2001. This video features guest vocal appearances from Sting and Shawn Colvin.
5248,2001.0,The Diamond of Jeru,120,5.0,Ian Barry-Dick Lowry,Louis L'Amour-Beau L'Amour,Michael R. Joyce Productions-Studios USA-USA Cable Network,Adventure-Drama,"Based on Louis L'Amour novel, The Diamond of Jeru tells the story of an American scientist and his wife who hire an ex-pat war veteren to act as a guide on a journey up an unchartered Borneo river in search of diamonds."
5249,2002.0,Raaz,151,6.5,Vikram Bhatt,Mahesh Bhatt-Girish Dhamija,Bhatt Productions-Tips Films Pvt. Ltd.-Vishesh Films-Vishresh Entertainment,Drama-Horror-Musical-Mystery-Romance-Thriller,"Sanjana and Aditya retreat to Ooty to give a last chance to their crumbling marriage. But the break turns into a nightmare when Sanjana starts hearing screams. A spirit is haunting Sanjana, while Aditya is hiding a secret that could steer him from life to death."
5250,1986.0,The Money Pit,91,6.3,Richard Benjamin,David Giler,Amblin Entertainment-U-Drive Productions-Universal Pictures,Comedy,"Walter Fielding and Anna Crowley have to start looking for a new house- but there's not much they can afford! This soon changes when they meet a lonely old con artist who sells them a beautiful mansion at a ridiculously low price. Only there's a catch. The second they move into the house it falls apart, starting with the stairway collapsing to the bathtub falling through the floor to eventually the chimney falling into the house! Finally, they have to renovate the house before the frame collapses but the renovations also prove to be a disaster."
5251,2000.0,Caribbean Dreaming: U.S. Virgin Islands,,,,,,,
5252,1999.0,World Almanac Video: The Expanding Universe,,,,,,,
5253,1970.0,Beneath the Planet of the Apes,95,6.1,Ted Post,Paul Dehn-Mort Abrahams-Pierre Boulle,Twentieth Century Fox-APJAC Productions,Action-Adventure-Sci-Fi,"Brent is an American astronaut, part of a team sent to locate missing fellow American astronaut, George Taylor. Following Taylor's known flight trajectory, the search and rescue team crash lands on an unknown planet much like Earth in the year 3955, with Brent being the only survivor of the team. What Brent initially does not know, much like Taylor didn't initially know when he landed here before Brent, is that he has landed back on Earth in the future, in the vicinity of what was New York City. Brent finds evidence that Taylor has been on the planet. In Brent's search for Taylor, he finds that the planet is run by a barbaric race of English speaking apes, whose mission is in part to annihilate the human race. Brent eventually locates some of those humans, who communicate telepathically and who live underground to prevent detection by the apes. These humans, who are in their own way as barbaric as the apes, want in turn to protect their species. Brent has to figure out a way to save himself under the circumstances, which may be more difficult to accomplish in the battle between the dominant species on this planet."
5254,2000.0,The Ladies Man,84,5.2,Reginald Hudlin,Tim Meadows-Dennis McNicholas-Andrew Steele,Broadway Pictures-SNL Studios,Comedy,"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. They can't find another job. About that time, two things happen: he gets a letter from a wealthy former lover who offers to take care of him (but she doesn't sign her real name, so Leon, an inveterate Casanova, has no idea who she is), and a group of angry cuckolds, all of whom have surprised their wives in flagrante delicto with Leon (who has a distinctive tattoo on his booty), are closing in, armed and dangerous. Can he find the sugar mommy and escape the wrath of the mob of husbands? What about Julie?"
5255,1994.0,City Slickers II: The Legend of Curly's Gold,116,5.5,Paul Weiland,Lowell Ganz-Babaloo Mandel-Billy Crystal,Castle Rock Entertainment-Columbia Pictures-Face Productions,Comedy-Western,"The second part of City Slickers begins after the death of Curly. It is the 40th birthday of Mitch Robbins and the day begins quite good until he returns home (after a hard day at the radio station) and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil (from the first part) and unfortunately with Glen he tries to find the hidden gold of Curly's father in the desert of Arizona instead of attending a meeting in Las Vegas. The adventurous journey reveals many surprises until everything seems to be over when the map gets lost..."
5256,1984.0,Unfaithfully Yours,96,6.0,Howard Zieff,Preston Sturges-Valerie Curtin-Barry Levinson,Twentieth Century Fox,Comedy-Music-Romance,"Claude Eastman, is a composer and conductor. He is married to Daniella, who is half his age. While away on a trip he told his Italian driver, Giuseppe, to tell his friend Norman to keep an eye on her, or take care of her. But his english is not too good, so Norman thought he was saying that Claude wanted him to hire a private eye to keep tabs on her. Which he did. Claude tells him that it's ok but the man Norman hired gives him his report and it says something happened while he was away. Claude, of course, tells him to throw it away but after Norman leaves, Claude tries to retrieve it and tries to read it but Daniella's there, when Giuseppe destoys it, he goes to the man Norman hired to get a copy. He tells Claude that a man went into his apartment while he was away and left at an unusual hour, and that he also has a video. Claude tells him to destroy it but shortly after leaving returns so that he can watch it. Now the video's a little fuzzy but clearly he can see that the man wears a particular type of clothing. Claude goes around checking every man he knows to see if they wear that clothing. He discovers that Max, his protege and a ladies man wears it. After confronting Daniella, she is harboring a secret but not what Claude thinks it is, so when she tells Claude that it's no big thing, Claude freaks out, and is planning to kill her and frame Max but an unforeseen circumstance disrupts the perfect plan he dreamed up."
5257,2003.0,The Secret Lives of Dentists,,,,,,Talk-Show,
5258,1990.0,Ken Burns' Civil War,,,,,,,
5259,2000.0,Deep Water,,,,,,,
5260,1965.0,Samurai Spy,100,7.1,Masahiro Shinoda,Yoshiyuki Fukuda-Koji Nakada,Shochiku,Action-Drama,"The legendary samurai Sasuke Sarutobi tracks the spy Nojiri, while a mysterious figure named Sakon leads a band of men on their own quest for the wily Nojiri. Soon no one knows just who is who and what side anyone is on."
5261,2003.0,Looney Tunes: Reality Check!,,6.4,Steve Belfer,Gregor Joackim-David B. Fain-John P. McCann,Warner Bros.,Animation-Family,
5262,1968.0,Les Biches (Bad Girls),100,7.2,Claude Chabrol,Paul Gégauff-Claude Chabrol-Paul Gégauff,Les Films de la Boétie-Alexandra Produzioni Cinematografiche,Drama,"Frédérique is a rich and beautiful woman who picks up a female street artist called ""Why"". It is December and they go to her villa in Saint Tropez, which is inhabited by a couple of odd gay men. Both women fall for the local architect Paul Thomas. However Why says that she is not interested in him, so Frédérique invites him to move into the villa."
5263,1969.0,Medium Cool,111,7.4,Haskell Wexler,Haskell Wexler,H & J,Drama,"John Cassellis is the toughest TV-news reporter around. His area of interest is reporting about violence in the ghetto and racial tensions. But he discovers that his network helps the FBI by letting it look at his tapes to find suspects. When he protests, he is fired and goes to the 1968 Democratic National Convention in Chicago, Illinois."
5264,2004.0,Denise Austin: Personal Training System,,,,,,,
5265,1968.0,Girl on a Motorcycle,91,5.3,Jack Cardiff,André Pieyre de Mandiargues-Ronald Duncan-Jack Cardiff,Adel Productions-Mid-Atlantic Film-Ares Production-Société Nouvelle de Cinématographie,Drama-Romance,Newly-married Rebecca leaves her husband's Alsatian bed on her prized motorbike - symbol of freedom and escape - to visit her lover in Heidelberg. En route she indulges in psychedelic reveries as she relives her changing relationship with the two men.
5266,1998.0,Scarred City,100,5.1,Ken Sanzel,Ken Sanzel,Millenium-Millennium Films,Action-Thriller,"After a young cop gets involved in his third shooting, he is recruited into a special police unit. He quickly learns that the unit is an assassination corps for hoodlums and they don't care who gets in the way. Saving the life of a child gets him a beating by the unit, which they call an initiation. When they raid a mobster's home and start killing hoods and call girls who just happens to be there, he draws a line when he finds one hiding in a closet. He then goes on the run with her with gangsters and the cops both in pursuit."
5267,2003.0,Untold Scandal,124,7.1,Je-yong Lee,Dae-woo Kim-Hyeon-jeong Kim-Choderlos de Laclos,B.O.M. Film Productions Co.,Drama,"Based on the novel 'Les Liaisons Dangereuses,' this film is set in aristocratic 18th-century Korea at the end of the Chosun Dynasty. The irresistible temptress Lady Cho asks her cad of a younger cousin, Jo-won, to deflower the innocent young Soh-ok, who is to become her husband's concubine. But, his attentions soon shift to the graceful and aloof Lady Sook, who lives according to her convictions as a Catholic. Jo-won becomes obsessed with seducing this chaste woman who has remained celibate for nine years since her husband's death. However, conquering the most virtuous woman in the land proves to be more difficult than Chosun's notorious playboy expects."
5268,2004.0,Denis Leary: The Complete Denis Leary,,,,,,,
5269,2005.0,Ring of Fire: The Emile Griffith Story,87,7.7,Ron Berger-Dan Klores,,,Documentary,
